Away,HW,Home,Total_Runs,awayRuns,date,homeRuns
Texas Rangers,1,Tampa Bay Rays,6,2,April 18 2018,4
Kansas City Royals,1,Toronto Blue Jays,20,5,April 18 2018,15
Boston Red Sox,0,Los Angeles Angels,10,8,April 19 2018,2
San Francisco Giants,1,Arizona D'Backs,4,1,April 19 2018,3
New York Mets,1,Atlanta Braves,16,4,April 19 2018,12
St. Louis Cardinals,1,Chicago Cubs,13,5,April 19 2018,8
Baltimore Orioles,1,Detroit Tigers,21,8,April 19 2018,13
Miami Marlins,1,Milwaukee Brewers,15,3,April 19 2018,12
Toronto Blue Jays,1,New York Yankees,7,3,April 19 2018,4
Pittsburgh Pirates,1,Philadelphia Phillies,7,0,April 19 2018,7
Houston Astros,0,Seattle Mariners,11,9,April 19 2018,2
San Francisco Giants,0,Los Angeles Angels,9,8,April 20 2018,1
San Diego Padres,0,Arizona D'Backs,5,4,April 20 2018,1
New York Mets,0,Atlanta Braves,8,5,April 20 2018,3
Cleveland Indians,1,Baltimore Orioles,4,1,April 20 2018,3
Houston Astros,0,Chicago White Sox,10,10,April 20 2018,0
Chicago Cubs,0,Colorado Rockies,21,16,April 20 2018,5
Kansas City Royals,1,Detroit Tigers,5,2,April 20 2018,3
Kansas City Royals,0,Detroit Tigers,5,3,April 20 2018,2
Washington Nationals,0,Los Angeles Dodgers,7,5,April 20 2018,2
Miami Marlins,1,Milwaukee Brewers,8,0,April 20 2018,8
Toronto Blue Jays,0,New York Yankees,13,8,April 20 2018,5
Boston Red Sox,0,Oakland Athletics,10,7,April 20 2018,3
Pittsburgh Pirates,1,Philadelphia Phillies,3,1,April 20 2018,2
Cincinnati Reds,1,St. Louis Cardinals,6,2,April 20 2018,4
Minnesota Twins,1,Tampa Bay Rays,15,7,April 20 2018,8
Seattle Mariners,0,Texas Rangers,8,6,April 20 2018,2
San Francisco Giants,1,Los Angeles Angels,7,3,April 21 2018,4
San Diego Padres,1,Arizona D'Backs,8,2,April 21 2018,6
New York Mets,1,Atlanta Braves,7,3,April 21 2018,4
Cleveland Indians,0,Baltimore Orioles,4,4,April 21 2018,0
Houston Astros,0,Chicago White Sox,11,10,April 21 2018,1
Chicago Cubs,1,Colorado Rockies,7,2,April 21 2018,5
Kansas City Royals,1,Detroit Tigers,16,4,April 21 2018,12
Washington Nationals,1,Los Angeles Dodgers,4,0,April 21 2018,4
Miami Marlins,1,Milwaukee Brewers,11,5,April 21 2018,6
Toronto Blue Jays,1,New York Yankees,10,1,April 21 2018,9
Boston Red Sox,1,Oakland Athletics,3,0,April 21 2018,3
Pittsburgh Pirates,1,Philadelphia Phillies,8,2,April 21 2018,6
Cincinnati Reds,1,St. Louis Cardinals,7,3,April 21 2018,4
Minnesota Twins,1,Tampa Bay Rays,11,1,April 21 2018,10
Seattle Mariners,0,Texas Rangers,16,9,April 21 2018,7
San Francisco Giants,0,Los Angeles Angels,6,4,April 22 2018,2
San Diego Padres,1,Arizona D'Backs,6,2,April 22 2018,4
Cleveland Indians,0,Baltimore Orioles,10,7,April 22 2018,3
Houston Astros,0,Chicago White Sox,8,7,April 22 2018,1
Chicago Cubs,0,Colorado Rockies,16,9,April 22 2018,7
Kansas City Royals,0,Detroit Tigers,13,8,April 22 2018,5
Washington Nationals,1,Los Angeles Dodgers,7,3,April 22 2018,4
Miami Marlins,1,Milwaukee Brewers,6,2,April 22 2018,4
Toronto Blue Jays,1,New York Yankees,6,1,April 22 2018,5
Boston Red Sox,1,Oakland Athletics,5,1,April 22 2018,4
Pittsburgh Pirates,1,Philadelphia Phillies,5,2,April 22 2018,3
Cincinnati Reds,1,St. Louis Cardinals,11,2,April 22 2018,9
Minnesota Twins,1,Tampa Bay Rays,14,6,April 22 2018,8
Seattle Mariners,1,Texas Rangers,11,4,April 22 2018,7
Cleveland Indians,0,Baltimore Orioles,3,2,April 23 2018,1
Seattle Mariners,1,Chicago White Sox,14,4,April 23 2018,10
Atlanta Braves,1,Cincinnati Reds,14,4,April 23 2018,10
San Diego Padres,0,Colorado Rockies,18,13,April 23 2018,5
Los Angeles Angels,0,Houston Astros,2,2,April 23 2018,0
Miami Marlins,1,Los Angeles Dodgers,3,1,April 23 2018,2
Minnesota Twins,1,New York Yankees,15,1,April 23 2018,14
Washington Nationals,1,San Francisco Giants,6,2,April 23 2018,4
Oakland Athletics,0,Texas Rangers,13,9,April 23 2018,4
Seattle Mariners,0,Chicago White Sox,1,1,April 24 2018,0
Atlanta Braves,1,Cincinnati Reds,16,7,April 24 2018,9
Chicago Cubs,0,Cleveland Indians,13,10,April 24 2018,3
San Diego Padres,1,Colorado Rockies,8,0,April 24 2018,8
Los Angeles Angels,0,Houston Astros,15,8,April 24 2018,7
Milwaukee Brewers,0,Kansas City Royals,7,5,April 24 2018,2
Miami Marlins,0,Los Angeles Dodgers,5,3,April 24 2018,2
Minnesota Twins,1,New York Yankees,11,3,April 24 2018,8
Arizona D'Backs,0,Philadelphia Phillies,12,8,April 24 2018,4
Washington Nationals,1,San Francisco Giants,7,3,April 24 2018,4
New York Mets,0,St. Louis Cardinals,11,6,April 24 2018,5
Oakland Athletics,0,Texas Rangers,5,3,April 24 2018,2
Boston Red Sox,1,Toronto Blue Jays,7,3,April 24 2018,4
Tampa Bay Rays,0,Baltimore Orioles,12,8,April 25 2018,4
Seattle Mariners,0,Chicago White Sox,7,4,April 25 2018,3
Atlanta Braves,0,Cincinnati Reds,9,5,April 25 2018,4
Chicago Cubs,1,Cleveland Indians,5,1,April 25 2018,4
San Diego Padres,1,Colorado Rockies,7,2,April 25 2018,5
Los Angeles Angels,1,Houston Astros,7,2,April 25 2018,5
Milwaukee Brewers,0,Kansas City Royals,8,6,April 25 2018,2
Miami Marlins,0,Los Angeles Dodgers,14,8,April 25 2018,6
Minnesota Twins,1,New York Yankees,11,4,April 25 2018,7
Arizona D'Backs,1,Philadelphia Phillies,8,3,April 25 2018,5
Detroit Tigers,0,Pittsburgh Pirates,23,13,April 25 2018,10
Detroit Tigers,1,Pittsburgh Pirates,11,3,April 25 2018,8
Washington Nationals,0,San Francisco Giants,17,15,April 25 2018,2
New York Mets,1,St. Louis Cardinals,10,1,April 25 2018,9
Oakland Athletics,1,Texas Rangers,6,2,April 25 2018,4
Boston Red Sox,0,Toronto Blue Jays,7,4,April 25 2018,3
Tampa Bay Rays,0,Baltimore Orioles,14,9,April 26 2018,5
Milwaukee Brewers,1,Chicago Cubs,1,0,April 26 2018,1
Atlanta Braves,0,Cincinnati Reds,11,7,April 26 2018,4
Seattle Mariners,0,Cleveland Indians,9,5,April 26 2018,4
Chicago White Sox,0,Kansas City Royals,9,6,April 26 2018,3
Minnesota Twins,1,New York Yankees,7,3,April 26 2018,4
Arizona D'Backs,0,Philadelphia Phillies,10,8,April 26 2018,2
Detroit Tigers,1,Pittsburgh Pirates,1,0,April 26 2018,1
New York Mets,1,St. Louis Cardinals,7,3,April 26 2018,4
Boston Red Sox,0,Toronto Blue Jays,9,5,April 26 2018,4
New York Yankees,0,Los Angeles Angels,7,4,April 27 2018,3
Detroit Tigers,1,Baltimore Orioles,6,0,April 27 2018,6
Tampa Bay Rays,0,Boston Red Sox,7,4,April 27 2018,3
Milwaukee Brewers,1,Chicago Cubs,5,2,April 27 2018,3
Seattle Mariners,1,Cleveland Indians,11,5,April 27 2018,6
Oakland Athletics,0,Houston Astros,9,8,April 27 2018,1
Chicago White Sox,0,Kansas City Royals,11,7,April 27 2018,4
Colorado Rockies,0,Miami Marlins,1,1,April 27 2018,0
Cincinnati Reds,0,Minnesota Twins,24,15,April 27 2018,9
Atlanta Braves,1,Philadelphia Phillies,10,3,April 27 2018,7
St. Louis Cardinals,1,Pittsburgh Pirates,11,5,April 27 2018,6
New York Mets,0,San Diego Padres,6,5,April 27 2018,1
Los Angeles Dodgers,1,San Francisco Giants,10,4,April 27 2018,6
Texas Rangers,0,Toronto Blue Jays,10,6,April 27 2018,4
Arizona D'Backs,0,Washington Nationals,9,5,April 27 2018,4
New York Yankees,0,Los Angeles Angels,12,11,April 28 2018,1
Detroit Tigers,0,Baltimore Orioles,14,9,April 28 2018,5
Tampa Bay Rays,0,Boston Red Sox,18,12,April 28 2018,6
Milwaukee Brewers,1,Chicago Cubs,3,0,April 28 2018,3
Seattle Mariners,0,Cleveland Indians,16,12,April 28 2018,4
Oakland Athletics,1,Houston Astros,11,0,April 28 2018,11
Chicago White Sox,0,Kansas City Royals,8,8,April 28 2018,0
Chicago White Sox,1,Kansas City Royals,7,2,April 28 2018,5
Colorado Rockies,1,Miami Marlins,5,1,April 28 2018,4
Cincinnati Reds,1,Minnesota Twins,4,1,April 28 2018,3
Atlanta Braves,0,Philadelphia Phillies,5,4,April 28 2018,1
St. Louis Cardinals,1,Pittsburgh Pirates,8,2,April 28 2018,6
New York Mets,1,San Diego Padres,14,2,April 28 2018,12
Los Angeles Dodgers,0,San Francisco Giants,21,15,April 28 2018,6
Los Angeles Dodgers,1,San Francisco Giants,11,3,April 28 2018,8
Texas Rangers,0,Toronto Blue Jays,11,7,April 28 2018,4
Arizona D'Backs,0,Washington Nationals,7,4,April 28 2018,3
New York Yankees,0,Los Angeles Angels,3,2,April 29 2018,1
Detroit Tigers,1,Baltimore Orioles,8,3,April 29 2018,5
Tampa Bay Rays,1,Boston Red Sox,7,3,April 29 2018,4
Milwaukee Brewers,1,Chicago Cubs,2,0,April 29 2018,2
Seattle Mariners,0,Cleveland Indians,14,10,April 29 2018,4
Oakland Athletics,1,Houston Astros,12,4,April 29 2018,8
Chicago White Sox,1,Kansas City Royals,9,4,April 29 2018,5
Colorado Rockies,1,Miami Marlins,3,0,April 29 2018,3
Cincinnati Reds,0,Minnesota Twins,10,8,April 29 2018,2
Atlanta Braves,0,Philadelphia Phillies,11,10,April 29 2018,1
St. Louis Cardinals,1,Pittsburgh Pirates,5,0,April 29 2018,5
New York Mets,0,San Diego Padres,16,14,April 29 2018,2
Los Angeles Dodgers,1,San Francisco Giants,6,2,April 29 2018,4
Texas Rangers,1,Toronto Blue Jays,9,2,April 29 2018,7
Arizona D'Backs,1,Washington Nationals,4,1,April 29 2018,3
Los Angeles Dodgers,1,Arizona D'Backs,13,5,April 30 2018,8
Kansas City Royals,1,Boston Red Sox,16,6,April 30 2018,10
Colorado Rockies,1,Chicago Cubs,5,2,April 30 2018,3
Milwaukee Brewers,0,Cincinnati Reds,11,6,April 30 2018,5
Texas Rangers,1,Cleveland Indians,12,5,April 30 2018,7
Tampa Bay Rays,0,Detroit Tigers,5,3,April 30 2018,2
New York Yankees,1,Houston Astros,3,1,April 30 2018,2
Philadelphia Phillies,1,Miami Marlins,12,4,April 30 2018,8
Toronto Blue Jays,0,Minnesota Twins,12,7,April 30 2018,5
San Diego Padres,1,San Francisco Giants,11,5,April 30 2018,6
Pittsburgh Pirates,1,Washington Nationals,5,2,April 30 2018,3
Baltimore Orioles,1,Los Angeles Angels,5,2,May 1 2018,3
Los Angeles Dodgers,1,Arizona D'Backs,7,3,May 1 2018,4
Kansas City Royals,0,Boston Red Sox,13,7,May 1 2018,6
Colorado Rockies,0,Chicago Cubs,4,3,May 1 2018,1
Milwaukee Brewers,0,Cincinnati Reds,13,7,May 1 2018,6
Texas Rangers,0,Cleveland Indians,14,8,May 1 2018,6
Tampa Bay Rays,1,Detroit Tigers,3,1,May 1 2018,2
New York Yankees,0,Houston Astros,4,4,May 1 2018,0
Philadelphia Phillies,1,Miami Marlins,3,1,May 1 2018,2
Toronto Blue Jays,0,Minnesota Twins,11,7,May 1 2018,4
Atlanta Braves,0,New York Mets,5,3,May 1 2018,2
Oakland Athletics,1,Seattle Mariners,9,3,May 1 2018,6
San Diego Padres,0,San Francisco Giants,5,3,May 1 2018,2
Chicago White Sox,1,St. Louis Cardinals,5,2,May 1 2018,3
Pittsburgh Pirates,1,Washington Nationals,16,4,May 1 2018,12
Baltimore Orioles,1,Los Angeles Angels,17,7,May 2 2018,10
Los Angeles Dodgers,0,Arizona D'Backs,3,2,May 2 2018,1
Kansas City Royals,1,Boston Red Sox,9,4,May 2 2018,5
Colorado Rockies,0,Chicago Cubs,13,11,May 2 2018,2
Milwaukee Brewers,0,Cincinnati Reds,4,3,May 2 2018,1
Texas Rangers,1,Cleveland Indians,16,4,May 2 2018,12
Tampa Bay Rays,1,Detroit Tigers,5,2,May 2 2018,3
New York Yankees,0,Houston Astros,4,4,May 2 2018,0
Philadelphia Phillies,0,Miami Marlins,6,6,May 2 2018,0
Toronto Blue Jays,1,Minnesota Twins,4,0,May 2 2018,4
Atlanta Braves,0,New York Mets,7,7,May 2 2018,0
Oakland Athletics,0,Seattle Mariners,5,3,May 2 2018,2
San Diego Padres,1,San Francisco Giants,13,4,May 2 2018,9
Chicago White Sox,1,St. Louis Cardinals,5,2,May 2 2018,3
Pittsburgh Pirates,1,Washington Nationals,12,3,May 2 2018,9
Baltimore Orioles,1,Los Angeles Angels,15,3,May 3 2018,12
Los Angeles Dodgers,0,Arizona D'Backs,7,5,May 3 2018,2
Minnesota Twins,1,Chicago White Sox,11,5,May 3 2018,6
Toronto Blue Jays,0,Cleveland Indians,24,13,May 3 2018,11
Toronto Blue Jays,1,Cleveland Indians,17,4,May 3 2018,13
New York Yankees,0,Houston Astros,11,6,May 3 2018,5
Detroit Tigers,1,Kansas City Royals,16,6,May 3 2018,10
Atlanta Braves,0,New York Mets,11,11,May 3 2018,0
Oakland Athletics,1,Seattle Mariners,5,1,May 3 2018,4
Boston Red Sox,1,Texas Rangers,16,5,May 3 2018,11
Pittsburgh Pirates,1,Washington Nationals,4,1,May 3 2018,3
Houston Astros,0,Arizona D'Backs,8,8,May 4 2018,0
San Francisco Giants,0,Atlanta Braves,13,9,May 4 2018,4
Minnesota Twins,0,Chicago White Sox,10,6,May 4 2018,4
Miami Marlins,1,Cincinnati Reds,5,1,May 4 2018,4
Detroit Tigers,1,Kansas City Royals,6,2,May 4 2018,4
Pittsburgh Pirates,0,Milwaukee Brewers,10,6,May 4 2018,4
Cleveland Indians,1,New York Yankees,13,6,May 4 2018,7
Colorado Rockies,0,New York Mets,15,8,May 4 2018,7
Baltimore Orioles,1,Oakland Athletics,10,4,May 4 2018,6
Los Angeles Dodgers,0,San Diego Padres,4,4,May 4 2018,0
Los Angeles Angels,0,Seattle Mariners,5,5,May 4 2018,0
Chicago Cubs,1,St. Louis Cardinals,5,2,May 4 2018,3
Toronto Blue Jays,1,Tampa Bay Rays,8,2,May 4 2018,6
Boston Red Sox,0,Texas Rangers,6,5,May 4 2018,1
Philadelphia Phillies,1,Washington Nationals,10,3,May 4 2018,7
Houston Astros,1,Arizona D'Backs,7,3,May 5 2018,4
San Francisco Giants,0,Atlanta Braves,13,11,May 5 2018,2
Minnesota Twins,0,Chicago White Sox,12,8,May 5 2018,4
Miami Marlins,0,Cincinnati Reds,6,6,May 5 2018,0
Detroit Tigers,0,Kansas City Royals,5,3,May 5 2018,2
Pittsburgh Pirates,1,Milwaukee Brewers,8,3,May 5 2018,5
Cleveland Indians,1,New York Yankees,7,2,May 5 2018,5
Colorado Rockies,0,New York Mets,2,2,May 5 2018,0
Baltimore Orioles,1,Oakland Athletics,2,0,May 5 2018,2
Los Angeles Dodgers,1,San Diego Padres,11,4,May 5 2018,7
Los Angeles Angels,1,Seattle Mariners,17,8,May 5 2018,9
Chicago Cubs,1,St. Louis Cardinals,14,6,May 5 2018,8
Toronto Blue Jays,1,Tampa Bay Rays,8,3,May 5 2018,5
Boston Red Sox,0,Texas Rangers,11,6,May 5 2018,5
Philadelphia Phillies,0,Washington Nationals,4,3,May 5 2018,1
Houston Astros,1,Arizona D'Backs,4,1,May 6 2018,3
San Francisco Giants,0,Atlanta Braves,7,4,May 6 2018,3
Minnesota Twins,0,Chicago White Sox,8,5,May 6 2018,3
Miami Marlins,0,Cincinnati Reds,13,8,May 6 2018,5
Detroit Tigers,1,Kansas City Royals,6,2,May 6 2018,4
Pittsburgh Pirates,0,Milwaukee Brewers,9,9,May 6 2018,0
Cleveland Indians,1,New York Yankees,11,4,May 6 2018,7
Colorado Rockies,0,New York Mets,5,3,May 6 2018,2
Baltimore Orioles,1,Oakland Athletics,3,1,May 6 2018,2
Los Angeles Dodgers,1,San Diego Padres,3,0,May 6 2018,3
Los Angeles Angels,0,Seattle Mariners,10,8,May 6 2018,2
Chicago Cubs,1,St. Louis Cardinals,7,3,May 6 2018,4
Toronto Blue Jays,0,Tampa Bay Rays,3,2,May 6 2018,1
Boston Red Sox,0,Texas Rangers,7,6,May 6 2018,1
Philadelphia Phillies,1,Washington Nationals,9,4,May 6 2018,5
Miami Marlins,1,Chicago Cubs,16,2,May 7 2018,14
New York Mets,0,Cincinnati Reds,13,7,May 7 2018,6
Houston Astros,0,Oakland Athletics,18,16,May 7 2018,2
San Francisco Giants,1,Philadelphia Phillies,11,0,May 7 2018,11
Washington Nationals,0,San Diego Padres,13,8,May 7 2018,5
Minnesota Twins,0,St. Louis Cardinals,6,6,May 7 2018,0
Detroit Tigers,1,Texas Rangers,13,6,May 7 2018,7
Kansas City Royals,0,Baltimore Orioles,22,15,May 8 2018,7
Pittsburgh Pirates,0,Chicago White Sox,16,10,May 8 2018,6
Miami Marlins,1,Chicago Cubs,7,3,May 8 2018,4
New York Mets,1,Cincinnati Reds,9,2,May 8 2018,7
Los Angeles Angels,1,Colorado Rockies,6,2,May 8 2018,4
Arizona D'Backs,0,Los Angeles Dodgers,13,8,May 8 2018,5
Cleveland Indians,1,Milwaukee Brewers,5,2,May 8 2018,3
Boston Red Sox,1,New York Yankees,5,2,May 8 2018,3
Houston Astros,0,Oakland Athletics,6,4,May 8 2018,2
San Francisco Giants,1,Philadelphia Phillies,6,2,May 8 2018,4
Washington Nationals,0,San Diego Padres,4,4,May 8 2018,0
Minnesota Twins,0,St. Louis Cardinals,8,7,May 8 2018,1
Atlanta Braves,0,Tampa Bay Rays,1,1,May 8 2018,0
Detroit Tigers,0,Texas Rangers,11,7,May 8 2018,4
Seattle Mariners,0,Toronto Blue Jays,5,5,May 8 2018,0
Kansas City Royals,1,Baltimore Orioles,8,3,May 9 2018,5
Pittsburgh Pirates,0,Chicago White Sox,11,6,May 9 2018,5
Miami Marlins,1,Chicago Cubs,17,4,May 9 2018,13
New York Mets,1,Cincinnati Reds,3,1,May 9 2018,2
Los Angeles Angels,0,Colorado Rockies,8,8,May 9 2018,0
Arizona D'Backs,1,Los Angeles Dodgers,9,3,May 9 2018,6
Cleveland Indians,0,Milwaukee Brewers,8,6,May 9 2018,2
Boston Red Sox,1,New York Yankees,15,6,May 9 2018,9
Houston Astros,0,Oakland Athletics,5,4,May 9 2018,1
San Francisco Giants,1,Philadelphia Phillies,14,3,May 9 2018,11
Washington Nationals,1,San Diego Padres,3,1,May 9 2018,2
Atlanta Braves,0,Tampa Bay Rays,7,5,May 9 2018,2
Detroit Tigers,1,Texas Rangers,9,4,May 9 2018,5
Seattle Mariners,1,Toronto Blue Jays,7,2,May 9 2018,5
Minnesota Twins,1,Los Angeles Angels,11,4,May 10 2018,7
Washington Nationals,0,Arizona D'Backs,3,2,May 10 2018,1
Kansas City Royals,1,Baltimore Orioles,17,6,May 10 2018,11
Milwaukee Brewers,0,Colorado Rockies,7,5,May 10 2018,2
Cincinnati Reds,0,Los Angeles Dodgers,5,4,May 10 2018,1
Atlanta Braves,0,Miami Marlins,11,9,May 10 2018,2
Boston Red Sox,0,New York Yankees,9,5,May 10 2018,4
San Francisco Giants,1,Philadelphia Phillies,9,3,May 10 2018,6
St. Louis Cardinals,0,San Diego Padres,3,2,May 10 2018,1
Seattle Mariners,0,Toronto Blue Jays,12,9,May 10 2018,3
Minnesota Twins,0,Los Angeles Angels,9,5,May 11 2018,4
Washington Nationals,0,Arizona D'Backs,4,3,May 11 2018,1
Tampa Bay Rays,1,Baltimore Orioles,13,4,May 11 2018,9
Chicago White Sox,1,Chicago Cubs,13,2,May 11 2018,11
Kansas City Royals,0,Cleveland Indians,19,10,May 11 2018,9
Milwaukee Brewers,0,Colorado Rockies,21,11,May 11 2018,10
Texas Rangers,0,Houston Astros,1,1,May 11 2018,0
Cincinnati Reds,0,Los Angeles Dodgers,8,6,May 11 2018,2
Atlanta Braves,1,Miami Marlins,9,3,May 11 2018,6
Oakland Athletics,0,New York Yankees,15,10,May 11 2018,5
New York Mets,0,Philadelphia Phillies,4,3,May 11 2018,1
San Francisco Giants,1,Pittsburgh Pirates,13,2,May 11 2018,11
St. Louis Cardinals,0,San Diego Padres,14,9,May 11 2018,5
Boston Red Sox,1,Toronto Blue Jays,8,3,May 11 2018,5
Minnesota Twins,0,Los Angeles Angels,8,5,May 12 2018,3
Washington Nationals,0,Arizona D'Backs,3,2,May 12 2018,1
Tampa Bay Rays,1,Baltimore Orioles,9,3,May 12 2018,6
Tampa Bay Rays,0,Baltimore Orioles,13,10,May 12 2018,3
Chicago White Sox,1,Chicago Cubs,12,4,May 12 2018,8
Kansas City Royals,1,Cleveland Indians,8,2,May 12 2018,6
Milwaukee Brewers,1,Colorado Rockies,4,0,May 12 2018,4
Seattle Mariners,1,Detroit Tigers,7,3,May 12 2018,4
Seattle Mariners,0,Detroit Tigers,14,9,May 12 2018,5
Texas Rangers,1,Houston Astros,7,1,May 12 2018,6
Cincinnati Reds,0,Los Angeles Dodgers,8,5,May 12 2018,3
Atlanta Braves,0,Miami Marlins,15,10,May 12 2018,5
Oakland Athletics,1,New York Yankees,13,6,May 12 2018,7
San Francisco Giants,1,Pittsburgh Pirates,11,5,May 12 2018,6
St. Louis Cardinals,1,San Diego Padres,3,1,May 12 2018,2
Boston Red Sox,0,Toronto Blue Jays,7,5,May 12 2018,2
Minnesota Twins,1,Los Angeles Angels,3,1,May 13 2018,2
Washington Nationals,0,Arizona D'Backs,10,6,May 13 2018,4
Tampa Bay Rays,1,Baltimore Orioles,18,1,May 13 2018,17
Chicago White Sox,0,Chicago Cubs,8,5,May 13 2018,3
Kansas City Royals,1,Cleveland Indians,13,2,May 13 2018,11
Milwaukee Brewers,0,Colorado Rockies,10,7,May 13 2018,3
Seattle Mariners,1,Detroit Tigers,9,4,May 13 2018,5
Texas Rangers,1,Houston Astros,7,1,May 13 2018,6
Cincinnati Reds,0,Los Angeles Dodgers,8,5,May 13 2018,3
Atlanta Braves,0,Miami Marlins,7,4,May 13 2018,3
Oakland Athletics,1,New York Yankees,8,2,May 13 2018,6
New York Mets,1,Philadelphia Phillies,6,2,May 13 2018,4
San Francisco Giants,0,Pittsburgh Pirates,5,5,May 13 2018,0
St. Louis Cardinals,1,San Diego Padres,8,3,May 13 2018,5
Boston Red Sox,0,Toronto Blue Jays,8,5,May 13 2018,3
Houston Astros,1,Los Angeles Angels,3,1,May 14 2018,2
Milwaukee Brewers,0,Arizona D'Backs,9,7,May 14 2018,2
Oakland Athletics,0,Boston Red Sox,11,6,May 14 2018,5
Atlanta Braves,0,Chicago Cubs,11,6,May 14 2018,5
Cleveland Indians,1,Detroit Tigers,9,3,May 14 2018,6
Tampa Bay Rays,0,Kansas City Royals,3,2,May 14 2018,1
Seattle Mariners,0,Minnesota Twins,1,1,May 14 2018,0
Colorado Rockies,0,San Diego Padres,10,6,May 14 2018,4
Cincinnati Reds,1,San Francisco Giants,17,7,May 14 2018,10
Houston Astros,0,Los Angeles Angels,8,5,May 15 2018,3
Milwaukee Brewers,1,Arizona D'Backs,3,1,May 15 2018,2
Chicago Cubs,0,Atlanta Braves,5,3,May 15 2018,2
Oakland Athletics,0,Boston Red Sox,8,5,May 15 2018,3
Cleveland Indians,1,Detroit Tigers,17,8,May 15 2018,9
Tampa Bay Rays,0,Kansas City Royals,11,6,May 15 2018,5
Los Angeles Dodgers,1,Miami Marlins,6,2,May 15 2018,4
St. Louis Cardinals,1,Minnesota Twins,5,1,May 15 2018,4
Toronto Blue Jays,1,New York Mets,14,2,May 15 2018,12
Chicago White Sox,1,Pittsburgh Pirates,7,0,May 15 2018,7
Colorado Rockies,1,San Diego Padres,4,0,May 15 2018,4
Texas Rangers,1,Seattle Mariners,17,8,May 15 2018,9
Cincinnati Reds,1,San Francisco Giants,8,3,May 15 2018,5
New York Yankees,1,Washington Nationals,8,3,May 15 2018,5
Houston Astros,0,Los Angeles Angels,2,2,May 16 2018,0
Milwaukee Brewers,0,Arizona D'Backs,10,8,May 16 2018,2
Chicago Cubs,1,Atlanta Braves,5,1,May 16 2018,4
Philadelphia Phillies,0,Baltimore Orioles,5,4,May 16 2018,1
Oakland Athletics,1,Boston Red Sox,10,4,May 16 2018,6
Cleveland Indians,0,Detroit Tigers,6,6,May 16 2018,0
Tampa Bay Rays,0,Kansas City Royals,8,5,May 16 2018,3
Los Angeles Dodgers,1,Miami Marlins,11,5,May 16 2018,6
St. Louis Cardinals,0,Minnesota Twins,12,7,May 16 2018,5
Toronto Blue Jays,0,New York Mets,13,12,May 16 2018,1
Chicago White Sox,1,Pittsburgh Pirates,5,2,May 16 2018,3
Texas Rangers,0,Seattle Mariners,6,5,May 16 2018,1
Cincinnati Reds,0,San Francisco Giants,9,6,May 16 2018,3
Tampa Bay Rays,0,Los Angeles Angels,8,7,May 17 2018,1
Baltimore Orioles,1,Boston Red Sox,8,2,May 17 2018,6
Texas Rangers,1,Chicago White Sox,6,2,May 17 2018,4
