College,Experience,Height,Name,Position,Weight,team
University of California Los Angeles,5,6-7,Matt Barnes,PF,226,Phoenix Suns
Boston University Florida International University,8,6-5,Raja Bell,SG,204,Phoenix Suns
University of Illinois at Urbana-Champaign,1,6-0,Dee Brown,PG,185,Phoenix Suns
,5,6-8,Boris Diaw,PF,250,Phoenix Suns
,R,6-3,Goran Dragic,PG,190,Phoenix Suns
Boston College,1,6-7,Jared Dudley,SF,225,Phoenix Suns
Duke University,13,6-8,Grant Hill,SF,225,Phoenix Suns
Stanford University,R,7-0,Robin Lopez,C,255,Phoenix Suns
Santa Clara University,12,6-3,Steve Nash,PG,195,Phoenix Suns
Louisiana State University,16,7-1,Shaquille O'Neal,C,325,Phoenix Suns
Michigan State University,7,6-6,Jason Richardson,SG,220,Phoenix Suns
University of Michigan,1,6-10,Courtney Sims,C,245,Phoenix Suns
University of Virginia,R,6-0,Sean Singletary,PG,185,Phoenix Suns
,6,6-10,Amar'e Stoudemire,PF,245,Phoenix Suns
Louisiana State University,8,6-9,Stromile Swift,PF,225,Phoenix Suns
University of Wisconsin,1,6-6,Alando Tucker,SG,205,Phoenix Suns
University of Texas at Austin,2,6-11,LaMarcus Aldridge,PF,260,Portland Trail Blazers
,R,6-8,Nicolas Batum,SF,200,Portland Trail Blazers
University of Arizona,R,6-3,Jerryd Bayless,PG,200,Portland Trail Blazers
University of Maryland,5,6-3,Steve Blake,PG,172,Portland Trail Blazers
Arizona State University,3,6-8,Ike Diogu,PF,250,Portland Trail Blazers
,R,6-6,Rudy Fernandez,SG,185,Portland Trail Blazers
University of Arizona,3,6-11,Channing Frye,PF,255,Portland Trail Blazers
Ohio State University,R,7-0,Greg Oden,C,250,Portland Trail Blazers
,5,6-9,Travis Outlaw,SF,210,Portland Trail Blazers
University of Minnesota,8,7-1,Joel Przybilla,C,255,Portland Trail Blazers
Duke University,3,6-10,Shavlik Randolph,PF,240,Portland Trail Blazers
,2,6-3,Sergio Rodriguez,PG,176,Portland Trail Blazers
University of Washington,2,6-6,Brandon Roy,SG,215,Portland Trail Blazers
University of Tulsa,8,6-9,Michael Ruffin,PF,246,Portland Trail Blazers
,3,6-7,Martell Webster,SF,230,Portland Trail Blazers
Pennsylvania State University,9,6-11,Calvin Booth,C,230,Sacramento Kings
California State University Fullerton,R,6-2,Bobby Brown,SG,175,Sacramento Kings
Arizona State University,3,6-8,Ike Diogu,PF,250,Sacramento Kings
Rutgers University,2,6-3,Quincy Douby,PG,175,Sacramento Kings
University of Louisville,3,6-7,Francisco Garcia,SF,195,Sacramento Kings
University of Kansas,6,6-10,Drew Gooden,PF,250,Sacramento Kings
Syracuse University,R,6-11,Donte Greene,SF,226,Sacramento Kings
University of Washington,1,7-1,Spencer Hawes,C,245,Sacramento Kings
University of Minnesota,11,6-1,Bobby Jackson,PG,185,Sacramento Kings
Western Carolina University,4,6-7,Kevin Martin,SG,199,Sacramento Kings
University of North Carolina,3,6-4,Rashad McCants,SG,207,Sacramento Kings
Purdue University,10,6-11,Brad Miller,C,244,Sacramento Kings
University of Nebraska,10,6-11,Mikki Moore,PF,225,Sacramento Kings
,4,6-7,Andres Nocioni,SF,225,Sacramento Kings
University of Miami,6,6-7,John Salmons,SF,210,Sacramento Kings
North Carolina State University,2,6-9,Cedric Simmons,PF,235,Sacramento Kings
Clemson University,1,6-1,Will Solomon,PG,185,Sacramento Kings
University of New Mexico,9,6-7,Kenny Thomas,PF,261,Sacramento Kings
Rider University,R,6-11,Jason Thompson,PF,250,Sacramento Kings
,4,6-3,Beno Udrih,PG,205,Sacramento Kings
Duke University,2,6-9,Shelden Williams,PF,250,Sacramento Kings
Missouri State University,1,6-2,Blake Ahearn,PG,190,San Antonio Spurs
University of Florida,4,6-10,Matt Bonner,PF,235,San Antonio Spurs
California State University Fullerton,12,6-7,Bruce Bowen,SF,185,San Antonio Spurs
Providence College,11,6-9,Austin Croshere,PF,235,San Antonio Spurs
Wake Forest University,11,6-11,Tim Duncan,C,250,San Antonio Spurs
University of Southern California,1,6-5,Desmon Farmer,SG,220,San Antonio Spurs
University of Wisconsin,13,6-7,Michael Finley,SF,215,San Antonio Spurs
,6,6-6,Manu Ginobili,SG,205,San Antonio Spurs
University of Kansas,6,6-10,Drew Gooden,PF,250,San Antonio Spurs
University of Oregon,R,6-6,Malik Hairston,SG,220,San Antonio Spurs
Indiana University-Purdue University Indianapolis,R,6-3,George Hill,PG,188,San Antonio Spurs
University of Virginia,4,6-5,Roger Mason,SG,200,San Antonio Spurs
George Washington University,1,6-9,Pops Mensah-Bonsu,PF,240,San Antonio Spurs
,3,6-10,Fabricio Oberto,C,245,San Antonio Spurs
,7,6-2,Tony Parker,PG,185,San Antonio Spurs
Texas Christian University,13,6-9,Kurt Thomas,PF,230,San Antonio Spurs
Creighton University,R,6-8,Anthony Tolliver,PF,240,San Antonio Spurs
University of San Francisco Portland State University,4,6-6,Ime Udoka,SF,215,San Antonio Spurs
University of Kansas,11,6-1,Jacque Vaughn,PG,190,San Antonio Spurs
University of Arizona,1,6-7,Marcus Williams,PF,205,San Antonio Spurs
University of Arizona,1,6-4,Hassan Adams,SG,220,Toronto Raptors
University of Nevada Las Vegas,5,6-2,Marcus Banks,PG,200,Toronto Raptors
,2,7-0,Andrea Bargnani,PF,245,Toronto Raptors
Georgia Institute of Technology,5,6-11,Chris Bosh,C,235,Toronto Raptors
,3,6-3,Jose Calderon,PG,200,Toronto Raptors
Rutgers University,2,6-3,Quincy Douby,PG,175,Toronto Raptors
University of Central Florida Oklahoma State University,3,6-7,Joey Graham,SF,225,Toronto Raptors
University of Minnesota,4,6-9,Kris Humphries,SF,235,Toronto Raptors
Midland College,R,6-10,Nathan Jawai,PF,280,Toronto Raptors
University of California Los Angeles,5,6-8,Jason Kapono,SG,213,Toronto Raptors
University of Nevada Las Vegas,9,6-7,Shawn Marion,SF,220,Toronto Raptors
George Washington University,1,6-9,Pops Mensah-Bonsu,PF,240,Toronto Raptors
Meridian Community College,1,6-8,Jamario Moon,SF,205,Toronto Raptors
Bradley University,2,7-0,Patrick O'Bryant,C,260,Toronto Raptors
,12,6-11,Jermaine O'Neal,C,226,Toronto Raptors
Bradley University,5,6-6,Anthony Parker,SG,215,Toronto Raptors
Clemson University,1,6-1,Will Solomon,PG,185,Toronto Raptors
,R,6-5,Roko Ukic,PG,183,Toronto Raptors
University of Connecticut,8,6-11,Jake Voskuhl,C,245,Toronto Raptors
Rice University,1,6-6,Morris Almond,SG,225,Utah Jazz
Duke University,6,6-9,Carlos Boozer,PF,258,Utah Jazz
University of Arkansas,2,6-7,Ronnie Brewer,SF,220,Utah Jazz
Stanford University,7,6-11,Jarron Collins,C,255,Utah Jazz
,1,7-1,Kyrylo Fesenko,C,288,Utah Jazz
Georgia Institute of Technology,10,6-7,Matt Harpring,SG,231,Utah Jazz
,7,6-9,Andrei Kirilenko,PF,220,Utah Jazz
Stanford University,11,5-10,Brevin Knight,PG,173,Utah Jazz
Creighton University,5,6-7,Kyle Korver,SF,212,Utah Jazz
Ohio State University,R,7-0,Kosta Koufos,C,265,Utah Jazz
,3,6-6,C.J. Miles,SG,225,Utah Jazz
Louisiana Tech University,2,6-8,Paul Millsap,PF,246,Utah Jazz
,6,6-11,Mehmet Okur,C,249,Utah Jazz
Nicholls State University Utah Valley State College,3,6-2,Ronnie Price,PG,190,Utah Jazz
University of Illinois at Urbana-Champaign,3,6-3,Deron Williams,PG,200,Utah Jazz
University of Arizona,7,6-3,Gilbert Arenas,PG,191,Washington Wizards
,3,6-11,Andray Blatche,C,235,Washington Wizards
University of Illinois at Urbana-Champaign,1,6-0,Dee Brown,PG,185,Washington Wizards
University of Connecticut,6,6-7,Caron Butler,SG,228,Washington Wizards
Georgia Institute of Technology,1,6-5,Javaris Crittenton,PG,200,Washington Wizards
Bowling Green State University,11,6-4,Antonio Daniels,PG,195,Washington Wizards
University of Maryland,6,6-3,Juan Dixon,PG,164,Washington Wizards
University of North Carolina,7,7-0,Brendan Haywood,C,268,Washington Wizards
Duquesne University,7,6-2,Mike James,PG,188,Washington Wizards
University of North Carolina,10,6-8,Antawn Jamison,PF,223,Washington Wizards
University of Nevada Reno,R,7-0,JaVale McGee,C,270,Washington Wizards
University of California California State University Fresno,1,6-9,Dominic McGuire,SF,220,Washington Wizards
,1,7-0,Oleksiy Pecherov,C,232,Washington Wizards
Wake Forest University,5,6-9,Darius Songaila,C,248,Washington Wizards
,8,6-5,DeShawn Stevenson,SG,210,Washington Wizards
Syracuse University,6,6-9,Etan Thomas,C,256,Washington Wizards
University of Southern California,1,6-7,Nick Young,SG,210,Washington Wizards
