College,Experience,Height,Name,Position,Weight,team
University of Notre Dame,2,6-1,Demetrius Jackson  (TW),G,201,Philadelphia 76ers
North Carolina State University,4,6-8,T.J. Warren,SF,230,Phoenix Suns
University of Kentucky,3,6-6,Devin Booker,SG,206,Phoenix Suns
Bowling Green State University,3,6-10,Richaun Holmes,C,245,Phoenix Suns
University of California,10,6-10,Ryan Anderson,PF,240,Phoenix Suns
Virginia Commonwealth University,5,6-4,Troy Daniels,SG,205,Phoenix Suns
,2,7-1,Dragan Bender,PF,225,Phoenix Suns
University of Kansas,1,6-8,Josh Jackson,SG,207,Phoenix Suns
University of Arizona,R,7-1,Deandre Ayton,C,250,Phoenix Suns
Villanova University,R,6-7,Mikal Bridges,SF,210,Phoenix Suns
University of Colorado,R,6-6,George King  (TW),G-F,225,Phoenix Suns
University of California Los Angeles,14,6-8,Trevor Ariza,SF,215,Phoenix Suns
,R,6-3,Elie Okobo,PG,190,Phoenix Suns
Murray State University,5,6-0,Isaiah Canaan,PG,201,Phoenix Suns
University of Southern California,R,6-4,De'Anthony Melton,PG,200,Phoenix Suns
University of Michigan,18,6-5,Jamal Crawford,SG,200,Phoenix Suns
Weber State University,6,6-3,Damian Lillard,PG,195,Portland Trail Blazers
Lehigh University,5,6-3,CJ McCollum,SG,190,Portland Trail Blazers
Wake Forest University,8,6-9,Al-Farouq Aminu,PF,220,Portland Trail Blazers
Ohio State University,8,6-7,Evan Turner,PG,220,Portland Trail Blazers
University of Maryland,2,6-9,Jake Layman,SF,210,Portland Trail Blazers
University of Illinois at Urbana-Champaign,6,7-1,Meyers Leonard,C,245,Portland Trail Blazers
St. John's University,6,6-9,Maurice Harkless,SF,215,Portland Trail Blazers
Gonzaga University,1,7-0,Zach Collins,C,232,Portland Trail Blazers
Purdue University,1,6-8,Caleb Swanigan,PF,250,Portland Trail Blazers
Vanderbilt University,2,6-4,Wade Baldwin,PG,202,Portland Trail Blazers
,R,6-4,Anfernee Simons,SG,180,Portland Trail Blazers
University of Michigan,4,6-6,Nik Stauskas,SG,205,Portland Trail Blazers
,4,7-0,Jusuf Nurkic,C,280,Portland Trail Blazers
Duke University,R,6-6,Gary Trent Jr.,SG,209,Portland Trail Blazers
Liberty University Duke University,4,6-2,Seth Curry,SG,185,Portland Trail Blazers
University of Kentucky,3,7-0,Willie Cauley-Stein,C,240,Sacramento Kings
Georgia Institute of Technology,7,6-5,Iman Shumpert,SG,220,Sacramento Kings
Ohio State University,10,7-0,Kosta Koufos,C,265,Sacramento Kings
University of Kentucky,2,6-11,Skal Labissiere,PF,225,Sacramento Kings
University of Oklahoma,2,6-4,Buddy Hield,SG,214,Sacramento Kings
Duke University,R,6-10,Harry Giles,PF,240,Sacramento Kings
University of Kansas,5,6-5,Ben McLemore,SG,195,Sacramento Kings
University of North Carolina,1,6-8,Justin Jackson,SF,200,Sacramento Kings
Michigan State University,17,6-9,Zach Randolph,F-C,260,Sacramento Kings
University of Kentucky,1,6-3,De'Aaron Fox,PG,170,Sacramento Kings
,1,6-6,Bogdan Bogdanovic,SG,205,Sacramento Kings
University of Kansas,1,6-0,Frank Mason III,PG,189,Sacramento Kings
Duke University,R,6-11,Marvin Bagley III,PF,234,Sacramento Kings
,3,6-10,Nemanja Bjelica,PF,240,Sacramento Kings
Indiana University,2,6-0,Yogi Ferrell,SG,180,Sacramento Kings
University of Kentucky,R,6-9,Wenyen Gabriel  (TW),F,205,Sacramento Kings
Indiana University,2,6-7,Troy Williams  (TW),SF,218,Sacramento Kings
University of Texas at Austin,12,6-11,LaMarcus Aldridge,C,260,San Antonio Spurs
University of Washington,2,6-5,Dejounte Murray,G,170,San Antonio Spurs
University of Southern California,9,6-7,DeMar DeRozan,SG,221,San Antonio Spurs
University of Utah,2,7-0,Jakob Poeltl,C,248,San Antonio Spurs
University of Colorado,1,6-5,Derrick White,PG,190,San Antonio Spurs
,17,7-0,Pau Gasol,C,250,San Antonio Spurs
Saint Mary's College of California,9,6-0,Patty Mills,PG,185,San Antonio Spurs
University of Connecticut,12,6-8,Rudy Gay,SF,230,San Antonio Spurs
,2,6-10,Davis Bertans,PF,210,San Antonio Spurs
University of Miami,R,6-5,Lonnie Walker,G,204,San Antonio Spurs
Villanova University,9,6-8,Dante Cunningham,PF,230,San Antonio Spurs
,11,6-5,Marco Belinelli,SG,210,San Antonio Spurs
Michigan State University,2,6-3,Bryn Forbes,PG,190,San Antonio Spurs
University of Washington,6,6-7,Quincy Pondexter,SF,220,San Antonio Spurs
University of Southern California,R,6-11,Chimezie Metu,PF,225,San Antonio Spurs
Oregon State University,R,6-10,Drew Eubanks  (TW),PF,240,San Antonio Spurs
Southern Methodist University,1,6-7,Ben Moore,F,203,San Antonio Spurs
,6,7-0,Jonas Valanciunas,C,265,Toronto Raptors
University of Utah,3,6-5,Delon Wright,PG,183,Toronto Raptors
San Diego State University,7,6-7,Kawhi Leonard,SF,230,Toronto Raptors
University of North Carolina,9,6-6,Danny Green,SG,215,Toronto Raptors
Syracuse University,2,6-6,Malachi Richardson,SG,205,Toronto Raptors
New Mexico State University,2,6-9,Pascal Siakam,PF,230,Toronto Raptors
Indiana University,1,6-8,OG Anunoby,SF,232,Toronto Raptors
,13,6-6,C.J. Miles,SF,225,Toronto Raptors
Villanova University,12,6-0,Kyle Lowry,PG,205,Toronto Raptors
,9,6-10,Serge Ibaka,C,235,Toronto Raptors
University of California Los Angeles,3,6-4,Norman Powell,SG,215,Toronto Raptors
Wichita State University,2,6-0,Fred VanVleet,PG,195,Toronto Raptors
North Carolina State University,4,6-5,Lorenzo Brown,PG,189,Toronto Raptors
University of Oregon,1,6-10,Chris Boucher  (TW),PF,182,Toronto Raptors
Georgetown University,8,6-11,Greg Monroe,C,265,Toronto Raptors
Furman University University of Indianapolis,R,6-4,Jordan Loyd  (TW),PG,210,Toronto Raptors
,5,7-1,Rudy Gobert,C,245,Utah Jazz
,7,6-4,Ricky Rubio,PG,194,Utah Jazz
University of Colorado,7,6-6,Alec Burks,SG,214,Utah Jazz
Marquette University,6,6-6,Jae Crowder,SF,235,Utah Jazz
University of Louisville,1,6-3,Donovan Mitchell,SG,211,Utah Jazz
University of North Carolina,1,6-11,Tony Bradley,F-C,240,Utah Jazz
,12,6-7,Thabo Sefolosha,SF,220,Utah Jazz
Baylor University,1,6-6,Royce O'Neale,SF,215,Utah Jazz
University of Michigan Baylor University,6,6-10,Ekpe Udoh,C,240,Utah Jazz
,4,6-8,Joe Ingles,SF,226,Utah Jazz
Duke University,R,6-5,Grayson Allen,SG,205,Utah Jazz
Georgia Institute of Technology,8,6-10,Derrick Favors,C,265,Utah Jazz
,3,6-6,Dante Exum,PG,190,Utah Jazz
,3,6-1,Raul Neto,PG,179,Utah Jazz
Iowa State University,2,6-8,Georges Niang,PF,230,Utah Jazz
Iowa State University,1,6-4,Naz Mitrou-Long  (TW),SG,209,Utah Jazz
George Washington University,1,6-9,Tyler Cavanaugh  (TW),F,239,Utah Jazz
University of Oklahoma,R,6-5,Isaiah Cousins,G,191,Utah Jazz
University of Kansas,7,6-10,Markieff Morris,PF,245,Washington Wizards
University of Kentucky,8,6-4,John Wall,PG,195,Washington Wizards
University of Kansas,3,6-7,Kelly Oubre Jr.,SF,205,Washington Wizards
Duke University,6,6-4,Austin Rivers,SG,200,Washington Wizards
,10,6-11,Ian Mahinmi,C,250,Washington Wizards
,2,6-7,Tomas Satoransky,SG,210,Washington Wizards
University of Florida,6,6-5,Bradley Beal,SG,207,Washington Wizards
Georgetown University,5,6-8,Otto Porter,SF,198,Washington Wizards
Colorado State University,10,7-0,Jason Smith,C,245,Washington Wizards
University of Oregon,R,6-7,Troy Brown Jr.,SF,215,Washington Wizards
Georgetown University,10,6-9,Jeff Green,PF,235,Washington Wizards
University of Florida,1,6-8,Devin Robinson  (TW),F,190,Washington Wizards
,14,6-11,Dwight Howard,C,265,Washington Wizards
Indiana University,1,6-10,Thomas Bryant,C,248,Washington Wizards
University of Tennessee,2,6-6,Jordan McRae  (TW),SG,185,Washington Wizards
Florida State University,2,6-8,Okaro White,PF,204,Washington Wizards
