College,Experience,Height,Name,Position,Weight,team
Kansas State,4,6-9,Michael Beasley,SF,235,Phoenix Suns
Michigan State,6,6-4,Shannon Brown,SG,205,Phoenix Suns
,4,6-3,Goran Dragić,PG,190,Phoenix Suns
Boston College,5,6-6,Jared Dudley,SF,237,Phoenix Suns
Iowa State,R,6-4,Diante Garrett,PG,190,Phoenix Suns
,5,6-11,Marcin Gortat,C,240,Phoenix Suns
,4,7-2,Hamed Haddadi,C,254,Phoenix Suns
Iowa State Syracuse,2,6-7,Wesley Johnson,SF,215,Phoenix Suns
UNC,R,6-4,Kendall Marshall,PG,200,Phoenix Suns
Kansas,1,6-8,Marcus Morris,SF,235,Phoenix Suns
Kansas,1,6-8,Markieff Morris,PF,245,Phoenix Suns
,16,6-11,Jermaine O'Neal,C,226,Phoenix Suns
,5,6-9,Luis Scola,PF,240,Phoenix Suns
,8,6-0,Sebastian Telfair,PG,165,Phoenix Suns
Texas,1,6-5,P.J. Tucker,SG,245,Phoenix Suns
Notre Dame,R,6-11,Luke Zeller,C,245,Phoenix Suns
Texas,6,6-11,LaMarcus Aldridge,PF,260,Portland Trail Blazers
Nevada,2,6-9,Luke Babbitt,PF,225,Portland Trail Blazers
Memphis,R,6-5,Will Barton,SG,175,Portland Trail Blazers
,4,6-9,Nicolas Batum,SF,200,Portland Trail Blazers
,R,6-9,Victor Claver,SF,224,Portland Trail Blazers
,R,6-10,Joel Freeland,PF,250,Portland Trail Blazers
NC State,4,6-9,J.J. Hickson,C,242,Portland Trail Blazers
Indiana,10,6-11,Jared Jeffries,PF,230,Portland Trail Blazers
Illinois,R,7-0,Meyers Leonard,C,260,Portland Trail Blazers
Weber State,R,6-2,Damian Lillard,PG,195,Portland Trail Blazers
Marquette,3,6-4,Wesley Matthews,SG,220,Portland Trail Blazers
Virginia Commonwealth,3,6-3,Eric Maynor,SG,175,Portland Trail Blazers
,9,6-8,Sasha Pavlović,SG,220,Portland Trail Blazers
Nicholls State University Utah Valley State College,7,6-2,Ronnie Price,PG,190,Portland Trail Blazers
Duke,1,6-2,Nolan Smith,PG,185,Portland Trail Blazers
Kansas,2,6-11,Cole Aldrich,C,250,Sacramento Kings
Oregon,4,6-0,Aaron Brooks,PG,161,Sacramento Kings
Kentucky,2,6-10,DeMarcus Cousins,C,270,Sacramento Kings
Auburn Florida State,3,6-2,Toney Douglas,PG,195,Sacramento Kings
Memphis,3,6-6,Tyreke Evans,SG,220,Sacramento Kings
BYU,1,6-2,Jimmer Fredette,SG,195,Sacramento Kings
Louisville,7,6-7,Francisco García,SG,195,Sacramento Kings
Kentucky,7,6-6,Chuck Hayes,C,240,Sacramento Kings
UCLA,1,6-8,Tyler Honeycutt,SF,188,Sacramento Kings
Wake Forest,3,6-7,James Johnson,SF,240,Sacramento Kings
,9,6-9,Travis Outlaw,SF,210,Sacramento Kings
Kentucky,2,6-8,Patrick Patterson,PF,230,Sacramento Kings
Kansas,R,6-10,Thomas Robinson,PF,237,Sacramento Kings
Miami (FL),10,6-7,John Salmons,SF,210,Sacramento Kings
Washington,1,5-9,Isaiah Thomas,PG,185,Sacramento Kings
Rider University,4,6-11,Jason Thompson,PF,250,Sacramento Kings
LSU,3,6-4,Marcus Thornton,SG,205,Sacramento Kings
Oklahoma State,2,6-6,James Anderson,SF,213,San Antonio Spurs
Washington State,R,6-10,Aron Baynes,C,260,San Antonio Spurs
Pitt,3,6-7,DeJuan Blair,PF,270,San Antonio Spurs
Florida,8,6-10,Matt Bonner,PF,235,San Antonio Spurs
,R,6-5,Nando De Colo,SG,200,San Antonio Spurs
,9,6-8,Boris Diaw,PF,250,San Antonio Spurs
Wake Forest,15,6-11,Tim Duncan,C,250,San Antonio Spurs
,10,6-6,Manu Ginóbili,SG,205,San Antonio Spurs
UNC,3,6-6,Danny Green,SG,215,San Antonio Spurs
Butler County Community College,12,6-8,Stephen Jackson,SF,218,San Antonio Spurs
Texas,1,6-3,Cory Joseph,PG,200,San Antonio Spurs
San Diego State,1,6-7,Kawhi Leonard,SF,230,San Antonio Spurs
,15,6-8,Tracy McGrady,SF,210,San Antonio Spurs
Saint Mary's,3,6-1,Patty Mills,PG,180,San Antonio Spurs
La Salle Towson University,2,6-4,Gary Neal,SG,210,San Antonio Spurs
,11,6-2,Tony Parker,PG,185,San Antonio Spurs
,2,6-11,Tiago Splitter,PF,245,San Antonio Spurs
Baylor,R,6-7,Quincy Acy,PF,240,Toronto Raptors
Michigan State,3,6-6,Alan Anderson,SF,220,Toronto Raptors
,6,7-0,Andrea Bargnani,PF,245,Toronto Raptors
,7,6-3,José Calderón,PG,200,Toronto Raptors
UNC,2,6-9,Ed Davis,C,225,Toronto Raptors
USC,3,6-6,DeMar DeRozan,SG,220,Toronto Raptors
Stanford,2,6-7,Landry Fields,SF,210,Toronto Raptors
UConn,6,6-8,Rudy Gay,SF,230,Toronto Raptors
Pitt,5,7-0,Aaron Gray,C,270,Toronto Raptors
,7,6-9,Amir Johnson,PF,240,Toronto Raptors
Missouri,6,6-8,Linas Kleiza,SF,245,Toronto Raptors
Villanova,6,6-0,Kyle Lowry,PG,196,Toronto Raptors
Baylor Oklahoma State,4,5-11,John Lucas III,PG,166,Toronto Raptors
California Fresno State,5,6-9,Dominic McGuire,SF,220,Toronto Raptors
,9,6-6,Mickaël Piétrus,SF,215,Toronto Raptors
Washington,R,6-6,Terrence Ross,SG,206,Toronto Raptors
,8,6-0,Sebastian Telfair,PG,165,Toronto Raptors
,R,6-11,Jonas Valančiūnas,C,265,Toronto Raptors
Colorado,1,6-6,Alec Burks,SG,214,Utah Jazz
Vanderbilt Missouri,3,6-6,DeMarre Carroll,SF,215,Utah Jazz
Western Kentucky,2,6-9,Jeremy Evans,PF,200,Utah Jazz
Georgia Tech,2,6-9,Derrick Favors,PF,265,Utah Jazz
Villanova,6,6-4,Randy Foye,SG,213,Utah Jazz
Butler,2,6-7,Gordon Hayward,SF,207,Utah Jazz
,8,6-10,Al Jefferson,C,289,Utah Jazz
,1,6-10,Enes Kanter,C,262,Utah Jazz
Louisiana Tech,6,6-7,Paul Millsap,PF,250,Utah Jazz
Tennessee Technological University,R,6-5,Kevin Murphy,SG,185,Utah Jazz
Iowa State,9,6-3,Jamaal Tinsley,PG,195,Utah Jazz
UCLA,11,6-1,Earl Watson,PG,195,Utah Jazz
UNC,7,6-8,Marvin Williams,SF,237,Utah Jazz
Alabama,9,6-1,Mo Williams,PG,198,Utah Jazz
UCLA,8,6-8,Trevor Ariza,SF,215,Washington Wizards
Memphis,6,7-0,Earl Barron,C,250,Washington Wizards
Florida,R,6-3,Bradley Beal,SG,207,Washington Wizards
Clemson,2,6-8,Trevor Booker,PF,228,Washington Wizards
Stanford,11,7-0,Jason Collins,C,255,Washington Wizards
Indiana Xavier,2,6-4,Jordan Crawford,SG,195,Washington Wizards
,10,6-11,Nenê Hilário,PF,250,Washington Wizards
,7,6-7,Shaun Livingston,PG,192,Washington Wizards
Butler,1,6-3,Shelvin Mack,PG,203,Washington Wizards
Kansas State,4,6-7,Cartier Martin,SF,220,Washington Wizards
UConn,8,6-10,Emeka Okafor,C,252,Washington Wizards
Arkansas,8,6-1,Jannero Pargo,PG,175,Washington Wizards
UConn,3,6-2,A.J. Price,PG,181,Washington Wizards
,2,6-9,Kevin Séraphin,C,285,Washington Wizards
Florida State,1,6-8,Chris Singleton,PF,230,Washington Wizards
LSU,2,6-5,Garrett Temple,SG,195,Washington Wizards
,1,6-11,Jan Veselý,PF,240,Washington Wizards
Kentucky,2,6-4,John Wall,PG,210,Washington Wizards
,7,6-7,Martell Webster,SF,230,Washington Wizards
