College,Experience,Height,Name,Position,Weight,team
Marshall University University of Florida,11,6-1,Jason Williams,PG,190,Orlando Magic
Texas Tech University,12,6-11,Tony Battie,C,230,Philadelphia 76ers
Iowa State University,R,6-10,Craig Brackins,PF,230,Philadelphia 76ers
Duke University,11,6-8,Elton Brand,PF,275,Philadelphia 76ers
Bowling Green State University,12,6-4,Antonio Daniels,PG,195,Philadelphia 76ers
University of Washington,3,7-1,Spencer Hawes,C,245,Philadelphia 76ers
University of California Los Angeles,1,6-4,Jrue Holiday,PG,205,Philadelphia 76ers
University of Arizona,6,6-6,Andre Iguodala,SF,215,Philadelphia 76ers
University of California Los Angeles,7,6-8,Jason Kapono,SF,213,Philadelphia 76ers
University of Kentucky,1,6-4,Jodie Meeks,SG,210,Philadelphia 76ers
,6,6-7,Andres Nocioni,SF,225,Philadelphia 76ers
Wake Forest University,7,6-9,Darius Songaila,C,248,Philadelphia 76ers
University of Florida,2,6-10,Marreese Speights,C,255,Philadelphia 76ers
Ohio State University,R,6-7,Evan Turner,SG,220,Philadelphia 76ers
,5,6-1,Lou Williams,SG,175,Philadelphia 76ers
Georgia Institute of Technology,3,6-8,Thaddeus Young,PF,221,Philadelphia 76ers
University of Memphis,4,7-0,Earl Barron,C,250,Phoenix Suns
University of Oregon,3,6-0,Aaron Brooks,PG,161,Phoenix Suns
University of North Carolina,12,6-6,Vince Carter,SG,220,Phoenix Suns
Stanford University,4,6-8,Josh Childress,SG,210,Phoenix Suns
University of Louisville,1,6-10,Earl Clark,SF,225,Phoenix Suns
Virginia Polytechnic Institute and State University,R,6-3,Zabian Dowdell,PG,191,Phoenix Suns
,2,6-3,Goran Dragic,PG,190,Phoenix Suns
Boston College,3,6-7,Jared Dudley,SF,225,Phoenix Suns
University of Arizona,5,6-11,Channing Frye,PF,255,Phoenix Suns
,3,6-11,Marcin Gortat,C,240,Phoenix Suns
Duke University,15,6-8,Grant Hill,SF,225,Phoenix Suns
Georgia Institute of Technology,R,6-9,Gani Lawal,PF,234,Phoenix Suns
Stanford University,2,7-0,Robin Lopez,C,255,Phoenix Suns
Santa Clara University,14,6-3,Steve Nash,PG,195,Phoenix Suns
,7,6-6,Mickael Pietrus,SG,215,Phoenix Suns
Michigan State University,9,6-6,Jason Richardson,SG,220,Phoenix Suns
Augusta State University,R,6-11,Garret Siler,C,305,Phoenix Suns
,10,6-10,Hedo Turkoglu,PF,220,Phoenix Suns
Syracuse University,5,6-9,Hakim Warrick,PF,219,Phoenix Suns
University of Texas at Austin,4,6-11,LaMarcus Aldridge,PF,260,Portland Trail Blazers
University of Nevada Reno,R,6-9,Luke Babbitt,SF,225,Portland Trail Blazers
University of Memphis,4,7-0,Earl Barron,C,250,Portland Trail Blazers
,2,6-8,Nicolas Batum,SF,200,Portland Trail Blazers
University of Massachusetts Amherst,14,6-11,Marcus Camby,C,220,Portland Trail Blazers
Stanford University,9,6-11,Jarron Collins,C,255,Portland Trail Blazers
Villanova University,1,6-8,Dante Cunningham,PF,230,Portland Trail Blazers
,2,6-6,Rudy Fernandez,SG,185,Portland Trail Blazers
University of Nevada Reno,R,6-3,Armon Johnson,PG,195,Portland Trail Blazers
Louisiana State University,R,6-11,Chris Johnson,C,210,Portland Trail Blazers
University of California,10,6-10,Sean Marks,C,250,Portland Trail Blazers
Marquette University,1,6-5,Wesley Matthews,SG,220,Portland Trail Blazers
University of Utah,11,6-3,Andre Miller,PG,200,Portland Trail Blazers
Saint Mary's College of California,1,6-0,Patty Mills,PG,185,Portland Trail Blazers
,5,6-10,Fabricio Oberto,C,245,Portland Trail Blazers
University of Minnesota,10,7-1,Joel Przybilla,C,255,Portland Trail Blazers
University of Washington,4,6-6,Brandon Roy,SG,215,Portland Trail Blazers
University of Alabama,9,6-7,Gerald Wallace,PF,215,Portland Trail Blazers
,1,6-9,Omri Casspi,SF,225,Sacramento Kings
University of Kentucky,R,6-11,DeMarcus Cousins,C,270,Sacramento Kings
Seton Hall University,8,6-11,Samuel Dalembert,C,255,Sacramento Kings
University of Memphis,1,6-6,Tyreke Evans,SG,220,Sacramento Kings
University of Louisville,5,6-7,Francisco Garcia,SF,195,Sacramento Kings
Syracuse University,2,6-11,Donte Greene,SF,226,Sacramento Kings
University of Illinois at Urbana-Champaign,5,6-3,Luther Head,PG,185,Sacramento Kings
University of Kansas,2,6-9,Darnell Jackson,PF,253,Sacramento Kings
University of Portland,R,5-11,Eugene Jeter,PG,175,Sacramento Kings
Purdue University,3,6-9,Carl Landry,PF,248,Sacramento Kings
University of Central Florida,1,6-4,Jermaine Taylor,SG,210,Sacramento Kings
Rider University,2,6-11,Jason Thompson,PF,250,Sacramento Kings
Louisiana State University,1,6-4,Marcus Thornton,SG,205,Sacramento Kings
,6,6-3,Beno Udrih,PG,205,Sacramento Kings
Marshall University,R,7-0,Hassan Whiteside,C,265,Sacramento Kings
Texas A&M University,5,6-7,Antoine Wright,SG,210,Sacramento Kings
Oklahoma State University,R,6-6,James Anderson,SF,213,San Antonio Spurs
University of Pittsburgh,1,6-7,DeJuan Blair,PF,270,San Antonio Spurs
University of Florida,6,6-10,Matt Bonner,PF,235,San Antonio Spurs
Wake Forest University,13,6-11,Tim Duncan,C,250,San Antonio Spurs
University of Alabama,1,6-6,Alonzo Gee,SG,225,San Antonio Spurs
,8,6-6,Manu Ginobili,SG,205,San Antonio Spurs
University of North Carolina,1,6-6,Danny Green,SG,215,San Antonio Spurs
Indiana University-Purdue University Indianapolis,2,6-3,George Hill,PG,188,San Antonio Spurs
University of Illinois at Chicago Robert Morris University (IL),1,6-5,Othyus Jeffers,SG,200,San Antonio Spurs
University of Arizona,9,6-7,Richard Jefferson,SF,233,San Antonio Spurs
University of Alabama,14,6-9,Antonio McDyess,PF,220,San Antonio Spurs
La Salle University Towson University,R,6-4,Gary Neal,SG,210,San Antonio Spurs
Marquette University,4,6-10,Steve Novak,SF,225,San Antonio Spurs
Oral Roberts University,R,6-7,Larry Owens,SF,210,San Antonio Spurs
,9,6-2,Tony Parker,PG,185,San Antonio Spurs
University of Notre Dame,4,6-2,Chris Quinn,PG,185,San Antonio Spurs
DePaul University,8,6-7,Bobby Simmons,SF,210,San Antonio Spurs
,R,6-11,Tiago Splitter,C,245,San Antonio Spurs
Louisiana State University,1,6-6,Garrett Temple,SG,195,San Antonio Spurs
University of San Francisco Portland State University,6,6-6,Ime Udoka,SF,215,San Antonio Spurs
,2,7-2,Alexis Ajinca,C,248,Toronto Raptors
Florida State University,R,7-1,Solomon Alabi,C,251,Toronto Raptors
,1,6-11,David Andersen,PF,245,Toronto Raptors
University of Nevada Las Vegas,7,6-2,Marcus Banks,PG,200,Toronto Raptors
,7,6-3,Leandro Barbosa,SG,194,Toronto Raptors
,4,7-0,Andrea Bargnani,C,245,Toronto Raptors
University of Arizona,2,6-3,Jerryd Bayless,PG,200,Toronto Raptors
,5,6-3,Jose Calderon,PG,200,Toronto Raptors
University of North Carolina,R,6-10,Ed Davis,PF,240,Toronto Raptors
University of Southern California,1,6-7,DeMar DeRozan,SG,221,Toronto Raptors
University of Memphis,2,6-8,Joey Dorsey,C,268,Toronto Raptors
Louisiana State University,5,6-7,Ronald Dupree,SF,209,Toronto Raptors
University of Iowa,8,6-8,Reggie Evans,PF,245,Toronto Raptors
University of Georgia,1,6-1,Sundiata Gaines,PG,185,Toronto Raptors
Georgia Institute of Technology,5,6-3,Jarrett Jack,PG,200,Toronto Raptors
,5,6-9,Amir Johnson,PF,240,Toronto Raptors
Wake Forest University,1,6-9,James Johnson,SF,250,Toronto Raptors
Alcorn State University Jackson State University,1,6-5,Trey Johnson,SG,218,Toronto Raptors
University of Missouri,4,6-8,Linas Kleiza,SF,245,Toronto Raptors
,12,6-9,Peja Stojakovic,SF,220,Toronto Raptors
University of Arkansas,2,6-6,Sonny Weems,SF,205,Toronto Raptors
University of Kansas,3,6-8,Julian Wright,SF,225,Toronto Raptors
Boston University Florida International University,10,6-5,Raja Bell,SG,204,Utah Jazz
Seton Hall University University of Houston,R,6-11,Marcus Cousin,C,245,Utah Jazz
University of California,7,7-0,Francisco Elson,C,235,Utah Jazz
Western Kentucky University,R,6-9,Jeremy Evans,SF,200,Utah Jazz
Georgia Institute of Technology,R,6-10,Derrick Favors,PF,265,Utah Jazz
,3,7-1,Kyrylo Fesenko,C,288,Utah Jazz
University of Wisconsin,6,6-3,Devin Harris,PG,192,Utah Jazz
Butler University,R,6-8,Gordon Hayward,SF,226,Utah Jazz
,6,6-10,Al Jefferson,C,289,Utah Jazz
,9,6-9,Andrei Kirilenko,SF,220,Utah Jazz
,5,6-6,C.J. Miles,SF,225,Utah Jazz
Louisiana Tech University,4,6-8,Paul Millsap,PF,246,Utah Jazz
,8,6-11,Mehmet Okur,C,249,Utah Jazz
Nicholls State University Utah Valley State College,5,6-2,Ronnie Price,SG,190,Utah Jazz
University of California Los Angeles,9,6-1,Earl Watson,PG,195,Utah Jazz
Washington State University,2,6-6,Kyle Weaver,SG,201,Utah Jazz
University of Illinois at Urbana-Champaign,5,6-3,Deron Williams,PG,200,Utah Jazz
University of Arizona,9,6-3,Gilbert Arenas,PG,191,Washington Wizards
University of Connecticut,4,6-11,Hilton Armstrong,C,235,Washington Wizards
University of Arizona,12,6-1,Mike Bibby,PG,190,Washington Wizards
,5,6-11,Andray Blatche,PF,235,Washington Wizards
Clemson University,R,6-8,Trevor Booker,PF,228,Washington Wizards
Indiana University Xavier University,R,6-4,Jordan Crawford,SG,195,Washington Wizards
Wichita State University University of Texas at Austin,7,6-5,Maurice Evans,SF,220,Washington Wizards
University of Alabama,1,6-6,Alonzo Gee,SG,225,Washington Wizards
University of Kansas,7,6-4,Kirk Hinrich,SG,190,Washington Wizards
Wake Forest University,7,6-7,Josh Howard,SF,210,Washington Wizards
University of Tennessee at Martin,1,6-3,Lester Hudson,PG,190,Washington Wizards
University of Illinois at Chicago Robert Morris University (IL),1,6-5,Othyus Jeffers,SG,200,Washington Wizards
,3,7-0,Yi Jianlian,PF,240,Washington Wizards
,12,6-10,Rashard Lewis,SF,215,Washington Wizards
Kansas State University,2,6-7,Cartier Martin,SF,220,Washington Wizards
University of Nevada Reno,2,7-0,JaVale McGee,C,270,Washington Wizards
Rutgers University,R,7-0,Hamady N'Diaye,C,235,Washington Wizards
Oral Roberts University,R,6-7,Larry Owens,SF,210,Washington Wizards
,R,6-9,Kevin Seraphin,PF,285,Washington Wizards
University of Arizona,R,6-3,Mustafa Shakur,PG,190,Washington Wizards
Florida State University,3,6-8,Al Thornton,SF,220,Washington Wizards
University of Kentucky,R,6-4,John Wall,PG,195,Washington Wizards
University of Southern California,3,6-7,Nick Young,SG,210,Washington Wizards
