College,Experience,Height,Name,Position,Weight,team
Fairfield University,R,6-9,Deng Gai,C,250,Philadelphia 76ers
University of Detroit Mercy,2,6-4,Willie Green,SG,200,Philadelphia 76ers
St. John's University,5,6-11,Zendon Hamilton,C,250,Philadelphia 76ers
DePaul University,4,7-0,Steven Hunter,C,220,Philadelphia 76ers
University of Arizona,1,6-6,Andre Iguodala,SF,215,Philadelphia 76ers
Georgetown University,9,6-0,Allen Iverson,PG,165,Philadelphia 76ers
Creighton University,2,6-7,Kyle Korver,SF,212,Philadelphia 76ers
Butler County Community College Texas Christian University,5,6-9,Lee Nailon,PF,238,Philadelphia 76ers
University of Connecticut,8,6-4,Kevin Ollie,SG,195,Philadelphia 76ers
Duke University,R,6-10,Shavlik Randolph,PF,240,Philadelphia 76ers
University of Miami,3,6-7,John Salmons,SG,210,Philadelphia 76ers
University of Texas at Austin,1,6-8,James Thomas,PF,235,Philadelphia 76ers
University of Michigan,12,6-9,Chris Webber,PF,245,Philadelphia 76ers
,R,6-1,Lou Williams,PG,175,Philadelphia 76ers
,2,6-3,Leandro Barbosa,SG,194,Phoenix Suns
Seton Hall University,1,5-10,Andre Barrett,PG,172,Phoenix Suns
Boston University Florida International University,5,6-5,Raja Bell,SG,204,Phoenix Suns
Auburn University,1,6-11,Pat Burke,C,250,Phoenix Suns
University of Wyoming,2,6-8,Josh Davis,PF,235,Phoenix Suns
,2,6-8,Boris Diaw,PF,250,Phoenix Suns
Clemson University,R,6-9,Sharrod Ford,PF,225,Phoenix Suns
Xavier University,11,6-9,Brian Grant,C,254,Phoenix Suns
Arizona State University,5,6-1,Eddie House,PG,180,Phoenix Suns
Ohio State University,13,6-6,Jim Jackson,SF,220,Phoenix Suns
University of Miami,2,6-8,James Jones,SF,218,Phoenix Suns
University of Nevada Las Vegas,6,6-7,Shawn Marion,PF,220,Phoenix Suns
Santa Clara University,9,6-3,Steve Nash,PG,195,Phoenix Suns
,3,6-10,Amar'e Stoudemire,C,245,Phoenix Suns
Texas Christian University,10,6-9,Kurt Thomas,C,230,Phoenix Suns
Villanova University,8,6-10,Tim Thomas,PF,230,Phoenix Suns
University of California Los Angeles,R,6-7,Dijon Thompson,SG,195,Phoenix Suns
,3,7-0,Nikoloz Tskitishvili,SF,225,Phoenix Suns
University of Maryland,2,6-3,Steve Blake,PG,172,Portland Trail Blazers
University of Maryland,3,6-3,Juan Dixon,SG,164,Portland Trail Blazers
Georgia Institute of Technology,R,6-3,Jarrett Jack,SG,200,Portland Trail Blazers
,1,6-9,Viktor Khryapa,SF,210,Portland Trail Blazers
University of Minnesota,10,6-4,Voshon Lenard,SG,205,Portland Trail Blazers
,5,6-9,Darius Miles,SF,210,Portland Trail Blazers
,R,6-8,Sergei Monia,SF,220,Portland Trail Blazers
,2,6-9,Travis Outlaw,PF,210,Portland Trail Blazers
University of Cincinnati,7,6-5,Ruben Patterson,SF,224,Portland Trail Blazers
University of Minnesota,5,7-1,Joel Przybilla,C,255,Portland Trail Blazers
Michigan State University,4,6-9,Zach Randolph,PF,260,Portland Trail Blazers
University of Wyoming,10,6-10,Theo Ratliff,C,225,Portland Trail Blazers
,1,7-3,Ha Seung-Jin,C,305,Portland Trail Blazers
Baylor University,7,6-9,Brian Skinner,C,255,Portland Trail Blazers
University of New Mexico,4,6-4,Charles Smith,SG,194,Portland Trail Blazers
,1,6-0,Sebastian Telfair,PG,165,Portland Trail Blazers
,R,6-7,Martell Webster,SF,230,Portland Trail Blazers
University of California,9,6-9,Shareef Abdur-Rahim,PF,225,Sacramento Kings
University of Arizona,7,6-1,Mike Bibby,PG,190,Sacramento Kings
University of Louisville,R,6-7,Francisco Garcia,SF,195,Sacramento Kings
Syracuse University,4,6-3,Jason Hart,PG,185,Sacramento Kings
Western Carolina University,1,6-7,Kevin Martin,SG,199,Sacramento Kings
Purdue University,7,6-11,Brad Miller,C,244,Sacramento Kings
,R,6-8,Sergei Monia,SF,220,Sacramento Kings
Wright State University,9,6-10,Vitaly Potapenko,C,280,Sacramento Kings
Nicholls State University Utah Valley State College,R,6-2,Ronnie Price,PG,190,Sacramento Kings
University of California,3,6-11,Jamal Sampson,PF,235,Sacramento Kings
Baylor University,7,6-9,Brian Skinner,PF,255,Sacramento Kings
,7,6-9,Peja Stojakovic,SF,220,Sacramento Kings
University of New Mexico,6,6-7,Kenny Thomas,PF,261,Sacramento Kings
Ball State University,7,6-5,Bonzi Wells,SG,210,Sacramento Kings
University of Arkansas,10,6-7,Corliss Williamson,SF,245,Sacramento Kings
St. John's University,6,6-6,Metta World Peace,SF,260,Sacramento Kings
Oregon State University,10,6-6,Brent Barry,SG,185,San Antonio Spurs
California State University Fullerton,9,6-7,Bruce Bowen,SF,185,San Antonio Spurs
Wake Forest University,8,6-11,Tim Duncan,PF,250,San Antonio Spurs
University of Wisconsin,10,6-7,Michael Finley,SG,215,San Antonio Spurs
,3,6-6,Manu Ginobili,SG,205,San Antonio Spurs
University of Alabama,13,6-9,Robert Horry,PF,220,San Antonio Spurs
University of California,5,6-10,Sean Marks,PF,250,San Antonio Spurs
University of Kentucky,7,6-10,Nazr Mohammed,C,221,San Antonio Spurs
,7,7-0,Rasho Nesterovic,C,248,San Antonio Spurs
,R,6-10,Fabricio Oberto,C,245,San Antonio Spurs
,4,6-2,Tony Parker,PG,185,San Antonio Spurs
Seward County Community College Oklahoma State University,R,6-5,Melvin Sanders,SG,210,San Antonio Spurs
University of Oregon,R,6-4,Alex Scales,SG,185,San Antonio Spurs
,1,6-3,Beno Udrih,PG,205,San Antonio Spurs
Trinity Valley Community College University of Cincinnati,12,6-1,Nick Van Exel,PG,170,San Antonio Spurs
Brigham Young University,1,6-11,Rafael Araujo,C,280,Toronto Raptors
Seton Hall University,1,5-10,Andre Barrett,PG,172,Toronto Raptors
University of Florida,1,6-10,Matt Bonner,PF,235,Toronto Raptors
Georgia Institute of Technology,2,6-11,Chris Bosh,C,235,Toronto Raptors
,R,6-3,Jose Calderon,SG,200,Toronto Raptors
University of Texas at El Paso,12,6-9,Antonio Davis,C,215,Toronto Raptors
University of Central Florida Oklahoma State University,R,6-7,Joey Graham,SF,225,Toronto Raptors
Duquesne University,4,6-2,Mike James,PG,188,Toronto Raptors
University of California Los Angeles,10,5-11,Darrick Martin,PG,170,Toronto Raptors
Michigan State University,5,6-7,Morris Peterson,SG,218,Toronto Raptors
University of Michigan,11,6-8,Jalen Rose,SF,210,Toronto Raptors
California State University Fullerton,1,6-10,Pape Sow,C,250,Toronto Raptors
University of Connecticut,R,6-11,Charlie Villanueva,PF,232,Toronto Raptors
Xavier University,11,6-9,Aaron Williams,C,220,Toronto Raptors
Villanova University,7,6-5,Alvin Williams,PG,185,Toronto Raptors
Providence College,10,6-8,Eric Williams,SF,220,Toronto Raptors
Wake Forest University University of Arizona,4,7-1,Loren Woods,C,245,Toronto Raptors
Duke University,3,6-9,Carlos Boozer,PF,258,Utah Jazz
University of Texas at San Antonio,3,6-5,Devin Brown,SG,220,Utah Jazz
Stanford University,4,6-11,Jarron Collins,C,255,Utah Jazz
,3,6-6,Gordan Giricek,SG,210,Utah Jazz
Georgia Institute of Technology,7,6-7,Matt Harpring,SF,231,Utah Jazz
University of Minnesota,1,6-9,Kris Humphries,PF,235,Utah Jazz
,4,6-9,Andrei Kirilenko,SF,220,Utah Jazz
Bowling Green State University,2,6-2,Keith McLeod,PG,188,Utah Jazz
,R,6-6,C.J. Miles,PG,225,Utah Jazz
,3,6-11,Mehmet Okur,PF,249,Utah Jazz
University of Kansas,10,7-2,Greg Ostertag,C,280,Utah Jazz
Indiana University University of Houston,R,6-4,Andre Owens,PG,200,Utah Jazz
Midland College Colorado State University,6,6-3,Milt Palacio,PG,195,Utah Jazz
Barton County Community College University of Cincinnati Walsh University,R,6-10,Robert Whaley,C,260,Utah Jazz
University of Illinois at Urbana-Champaign,R,6-3,Deron Williams,PG,200,Utah Jazz
University of Arizona,4,6-3,Gilbert Arenas,PG,191,Washington Wizards
University of South Florida,6,5-11,Chucky Atkins,SG,160,Washington Wizards
,R,6-11,Andray Blatche,PF,235,Washington Wizards
Pennsylvania State University,6,6-11,Calvin Booth,C,230,Washington Wizards
University of Connecticut,3,6-7,Caron Butler,SF,228,Washington Wizards
Bowling Green State University,8,6-4,Antonio Daniels,SG,195,Washington Wizards
Western Carolina University University of Georgia,2,6-7,Jarvis Hayes,SG,220,Washington Wizards
University of North Carolina,4,7-0,Brendan Haywood,C,268,Washington Wizards
University of North Carolina,7,6-8,Antawn Jamison,SF,223,Washington Wizards
Indiana University,3,6-11,Jared Jeffries,PF,230,Washington Wizards
University of Tulsa,5,6-9,Michael Ruffin,C,246,Washington Wizards
University of Illinois at Urbana-Champaign Arizona State University,1,6-6,Awvee Storey,SF,222,Washington Wizards
Okaloosa-Walton Community College University of Alabama at Birmingham,R,6-6,Donell Taylor,SG,180,Washington Wizards
University of Kansas,1,6-4,Billy Thomas,SG,208,Washington Wizards
Syracuse University,4,6-9,Etan Thomas,C,256,Washington Wizards
