College,Experience,Height,Name,Position,Weight,team
St. John's,2,6-7,Maurice Harkless,SF,220,Orlando Magic
Tennessee,3,6-8,Tobias Harris,SF,235,Orlando Magic
Iowa,R,6-6,Devyn Marble,SG,200,Orlando Magic
St. Bonaventure,2,6-9,Andrew Nicholson,PF,250,Orlando Magic
Norfolk State,2,6-9,Kyle O'Quinn,PF,250,Orlando Magic
Indiana,1,6-4,Victor Oladipo,SG,210,Orlando Magic
LA-Lafayette,R,6-3,Elfrid Payton,PG,185,Orlando Magic
Oregon,11,6-2,Luke Ridnour,PG,175,Orlando Magic
USC,3,6-11,Nikola Vučević,C,260,Orlando Magic
,R,6-10,Furkan Aldemir,PF,240,Philadelphia 76ers
Murray State,1,6-0,Isaiah Canaan,PG,201,Philadelphia 76ers
Syracuse,1,6-5,Michael Carter-Williams,PG,190,Philadelphia 76ers
Tennessee State,1,6-7,Robert Covington,SF,211,Philadelphia 76ers
BYU,1,6-10,Brandon Davies,PF,240,Philadelphia 76ers
UNC UCLA,R,6-2,Larry Drew,PG,180,Philadelphia 76ers
Penn State,R,6-0,Tim Frazier,PG,170,Philadelphia 76ers
UCLA New Mexico,R,6-9,Drew Gordon,PF,245,Philadelphia 76ers
Syracuse,R,6-8,Jerami Grant,SF,214,Philadelphia 76ers
Dayton,2,6-6,Chris Johnson,SF,206,Philadelphia 76ers
UCLA,2,6-5,Malcolm Lee,SG,200,Philadelphia 76ers
UCLA,6,6-8,Luc Mbah a Moute,PF,230,Philadelphia 76ers
Clemson,R,6-6,K.J. McDaniels,SG,205,Philadelphia 76ers
Nevada,6,7-0,JaVale McGee,C,270,Philadelphia 76ers
Kentucky,R,6-10,Nerlens Noel,C,220,Philadelphia 76ers
Michigan State,12,6-6,Jason Richardson,SG,220,Philadelphia 76ers
Michigan,R,6-6,Glenn Robinson,SF,222,Philadelphia 76ers
Kansas,2,6-10,Thomas Robinson,PF,237,Philadelphia 76ers
St. John's,R,6-7,JaKarr Sampson,SF,215,Philadelphia 76ers
,2,6-6,Alexey Shved,SG,190,Philadelphia 76ers
Georgetown,2,6-10,Henry Sims,C,248,Philadelphia 76ers
Wake Forest,4,6-0,Ish Smith,PG,175,Philadelphia 76ers
Pepperdine San Diego State,3,6-9,Malcolm Thomas,PF,225,Philadelphia 76ers
Georgetown,1,6-8,Hollis Thompson,SG,206,Philadelphia 76ers
Washington,2,6-6,Tony Wroten,PG,205,Philadelphia 76ers
Memphis,7,7-0,Earl Barron,C,250,Phoenix Suns
Kentucky,4,6-1,Eric Bledsoe,PG,205,Phoenix Suns
UNC,1,6-6,Reggie Bullock,SF,200,Phoenix Suns
Liberty Duke,1,6-2,Seth Curry,PG,185,Phoenix Suns
,6,6-3,Goran Dragić,SG,190,Phoenix Suns
,R,6-5,Zoran Dragić,SG,200,Phoenix Suns
Syracuse,R,6-3,Tyler Ennis,PG,194,Phoenix Suns
Kentucky,1,6-5,Archie Goodwin,SG,200,Phoenix Suns
,7,6-6,Gerald Green,SG,205,Phoenix Suns
Kentucky,3,6-2,Brandon Knight,SG,195,Phoenix Suns
Maryland,1,7-0,Alex Len,C,250,Phoenix Suns
Marquette,R,6-3,Jerel McNeal,PG,200,Phoenix Suns
Kansas,3,6-8,Marcus Morris,PF,235,Phoenix Suns
Kansas,3,6-8,Markieff Morris,PF,245,Phoenix Suns
Duke,2,6-11,Miles Plumlee,C,249,Phoenix Suns
UConn,5,6-2,A.J. Price,PG,181,Phoenix Suns
Duke,7,6-10,Shavlik Randolph,PF,240,Phoenix Suns
Washington,3,5-9,Isaiah Thomas,PG,185,Phoenix Suns
LSU,5,6-4,Marcus Thornton,SG,205,Phoenix Suns
Creighton,6,6-8,Anthony Tolliver,PF,240,Phoenix Suns
Texas,3,6-5,P.J. Tucker,SF,245,Phoenix Suns
NC State,R,6-8,T.J. Warren,SF,215,Phoenix Suns
UNC,6,6-10,Brandan Wright,PF,210,Phoenix Suns
UCLA,7,6-5,Arron Afflalo,SG,210,Portland Trail Blazers
Texas,8,6-11,LaMarcus Aldridge,PF,260,Portland Trail Blazers
Memphis,2,6-5,Will Barton,SG,175,Portland Trail Blazers
,6,6-9,Nicolas Batum,SF,200,Portland Trail Blazers
Maryland,11,6-3,Steve Blake,PG,172,Portland Trail Blazers
,2,6-9,Victor Claver,SF,224,Portland Trail Blazers
California,1,6-5,Allen Crabbe,SG,212,Portland Trail Blazers
Penn State,R,6-0,Tim Frazier,PG,170,Portland Trail Blazers
,2,6-10,Joel Freeland,C,250,Portland Trail Blazers
Alabama,5,6-6,Alonzo Gee,SF,225,Portland Trail Blazers
Central Michigan University,11,7-0,Chris Kaman,C,265,Portland Trail Blazers
Illinois,2,7-0,Meyers Leonard,C,260,Portland Trail Blazers
Weber State,2,6-2,Damian Lillard,PG,195,Portland Trail Blazers
Stanford,6,7-0,Robin Lopez,C,275,Portland Trail Blazers
Marquette,5,6-4,Wesley Matthews,SG,220,Portland Trail Blazers
Lehigh,1,6-3,CJ McCollum,SG,197,Portland Trail Blazers
Kansas,2,6-10,Thomas Robinson,PF,237,Portland Trail Blazers
,10,6-9,Dorell Wright,SF,205,Portland Trail Blazers
New Mexico State,R,7-5,Sim Bhullar,C,360,Sacramento Kings
,5,6-9,Omri Casspi,SF,225,Sacramento Kings
UCLA,5,6-0,Darren Collison,PG,175,Sacramento Kings
Kentucky,4,6-10,DeMarcus Cousins,C,270,Sacramento Kings
Iowa,12,6-8,Reggie Evans,PF,245,Sacramento Kings
UConn,8,6-8,Rudy Gay,SF,230,Sacramento Kings
UCLA,8,7-0,Ryan Hollins,C,240,Sacramento Kings
Purdue,7,6-9,Carl Landry,PF,248,Sacramento Kings
Detroit Mercy,1,6-3,Ray McCallum,PG,190,Sacramento Kings
Kansas,1,6-3,Ben McLemore,SG,195,Sacramento Kings
Utah,15,6-3,Andre Miller,PG,200,Sacramento Kings
Baylor,2,6-9,Quincy Miller,PF,210,Sacramento Kings
Oregon State,R,6-10,Eric Moreland,PF,238,Sacramento Kings
Nevada,7,6-3,Ramon Sessions,PG,190,Sacramento Kings
Michigan,R,6-6,Nik Stauskas,SG,205,Sacramento Kings
Gonzaga,R,5-11,David Stockton,PG,165,Sacramento Kings
Rider University,6,6-11,Jason Thompson,PF,250,Sacramento Kings
UNC UCLA,R,6-10,David Wear,PF,230,Sacramento Kings
Arizona,3,6-8,Derrick Williams,PF,240,Sacramento Kings
UCLA,R,6-9,Kyle Anderson,SF,230,San Antonio Spurs
Arizona State,4,6-9,Jeff Ayres,PF,240,San Antonio Spurs
Washington State,2,6-10,Aron Baynes,C,260,San Antonio Spurs
,7,6-5,Marco Belinelli,SG,210,San Antonio Spurs
Florida,10,6-10,Matt Bonner,PF,235,San Antonio Spurs
Gonzaga,5,6-11,Austin Daye,SF,220,San Antonio Spurs
,11,6-8,Boris Diaw,PF,250,San Antonio Spurs
Wake Forest,17,6-11,Tim Duncan,C,250,San Antonio Spurs
,12,6-6,Manu Ginóbili,SG,205,San Antonio Spurs
UNC,5,6-6,Danny Green,SG,215,San Antonio Spurs
Alabama,R,6-8,JaMychal Green,PF,227,San Antonio Spurs
Texas,3,6-3,Cory Joseph,PG,200,San Antonio Spurs
San Diego State,3,6-7,Kawhi Leonard,SF,230,San Antonio Spurs
Saint Mary's,5,6-1,Patty Mills,PG,180,San Antonio Spurs
,13,6-2,Tony Parker,PG,185,San Antonio Spurs
,4,6-11,Tiago Splitter,C,245,San Antonio Spurs
Virginia Military Institute,5,6-6,Reggie Williams,SF,205,San Antonio Spurs
,R,6-9,Bruno Caboclo,SF,218,Toronto Raptors
USC,5,6-6,DeMar DeRozan,SG,220,Toronto Raptors
Stanford,4,6-7,Landry Fields,SF,210,Toronto Raptors
UNC,5,6-9,Tyler Hansbrough,PF,250,Toronto Raptors
Kentucky,9,6-6,Chuck Hayes,C,240,Toronto Raptors
,9,6-9,Amir Johnson,PF,240,Toronto Raptors
Wake Forest,5,6-7,James Johnson,PF,240,Toronto Raptors
Villanova,8,6-0,Kyle Lowry,PG,196,Toronto Raptors
,R,7-0,Lucas Nogueira,C,241,Toronto Raptors
Kentucky,4,6-8,Patrick Patterson,PF,230,Toronto Raptors
Washington,2,6-6,Terrence Ross,SF,206,Toronto Raptors
Wisconsin,3,6-11,Greg Stiemsma,C,260,Toronto Raptors
,2,6-11,Jonas Valančiūnas,C,265,Toronto Raptors
Maryland,4,6-6,Greivis Vásquez,PG,217,Toronto Raptors
,9,6-1,Lou Williams,SG,175,Toronto Raptors
Georgetown Towson University,R,6-8,Jerrelle Benimon,PF,245,Utah Jazz
Clemson,4,6-8,Trevor Booker,PF,228,Utah Jazz
Michigan,1,6-0,Trey Burke,PG,175,Utah Jazz
Colorado,3,6-6,Alec Burks,SG,214,Utah Jazz
California,R,6-5,Patrick Christopher,SG,209,Utah Jazz
Belmont,1,6-3,Ian Clark,SG,175,Utah Jazz
Notre Dame,R,6-9,Jack Cooley,C,260,Utah Jazz
Providence,R,6-1,Bryce Cotton,PG,165,Utah Jazz
Western Kentucky,4,6-9,Jeremy Evans,SF,200,Utah Jazz
,R,6-5,Dante Exum,PG,190,Utah Jazz
Georgia Tech,4,6-9,Derrick Favors,PF,265,Utah Jazz
,1,7-1,Rudy Gobert,C,245,Utah Jazz
Butler,4,6-7,Gordon Hayward,SF,207,Utah Jazz
Mississippi State Duke,R,6-8,Rodney Hood,SG,208,Utah Jazz
,R,6-7,Joe Ingles,SF,226,Utah Jazz
Arizona,R,6-10,Grant Jerrett,PF,235,Utah Jazz
Dayton,2,6-6,Chris Johnson,SF,206,Utah Jazz
,3,6-10,Enes Kanter,C,262,Utah Jazz
LA-Lafayette University of Alabama at Birmingham,R,6-6,Elijah Millsap,SG,225,Utah Jazz
Wichita State,1,6-5,Toure' Murry,PG,195,Utah Jazz
Marquette,8,6-10,Steve Novak,SF,225,Utah Jazz
Duke Memphis,2,6-5,Elliot Williams,SG,190,Utah Jazz
Florida,2,6-3,Bradley Beal,SG,207,Washington Wizards
Pitt,5,6-7,DeJuan Blair,PF,270,Washington Wizards
La Salle,11,6-7,Rasual Butler,SF,215,Washington Wizards
Arizona Georgia Tech,7,6-0,Will Bynum,SG,185,Washington Wizards
Kansas,12,6-10,Drew Gooden,PF,250,Washington Wizards
,7,6-11,Marcin Gortat,C,240,Washington Wizards
,12,6-11,Nenê Hilário,PF,250,Washington Wizards
Minnesota,10,6-9,Kris Humphries,PF,235,Washington Wizards
Utah,15,6-3,Andre Miller,PG,200,Washington Wizards
Wichita State,1,6-5,Toure' Murry,SG,195,Washington Wizards
Kansas,16,6-7,Paul Pierce,SF,235,Washington Wizards
Georgetown,1,6-8,Otto Porter,SF,198,Washington Wizards
Georgia Tech,1,6-6,Glen Rice,SG,206,Washington Wizards
,4,6-9,Kevin Séraphin,C,285,Washington Wizards
Nevada,7,6-3,Ramon Sessions,PG,190,Washington Wizards
LSU,4,6-5,Garrett Temple,SG,195,Washington Wizards
Kentucky,4,6-4,John Wall,PG,210,Washington Wizards
,9,6-7,Martell Webster,SF,230,Washington Wizards
