3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,Name,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48
.286,9.0,1.8,1.0,0.8,21.0,3.4,.291,Andres Nocioni,0.2,4.6,3.3,16.1,0.9,11.3,12.8,.567,21.3,1.7,6.7,.144
.517,26.4,0.1,0.9,0.2,10.2,2.5,.266,Chris Duhon,0.7,1.5,2.7,12.9,1.7,16.3,5.9,.538,15.0,1.6,5.2,.116
.004,5.6,3.8,2.2,4.2,24.2,3.9,.682,Tyson Chandler,-2.0,14.4,1.5,12.2,1.0,25.1,19.3,.567,10.4,2.2,5.4,.123
.010,11.5,0.9,-1.1,0.8,14.6,1.8,.234,Darius Songaila,-1.9,6.6,0.7,13.6,1.4,13.6,10.6,.524,21.3,0.3,2.5,.090
.000,8.2,3.6,-2.1,1.5,21.7,2.1,.459,Mike Sweetney,-3.5,11.2,0.1,13.9,0.8,15.1,16.5,.499,23.2,0.0,2.1,.084
.000,8.0,1.2,-4.4,-0.8,13.9,0.9,.451,Othella Harrington,-3.6,7.6,0.2,11.1,0.4,15.7,10.7,.530,21.2,-0.5,1.1,.063
.004,4.9,1.8,-3.9,0.0,15.7,1.0,.154,Malik Allen,-3.9,7.2,0.0,11.5,1.0,11.4,11.5,.504,19.2,-0.3,1.0,.068
.353,24.8,0.2,-4.2,-1.4,9.4,0.8,.072,Jannero Pargo,-2.8,1.4,-0.9,9.9,1.9,16.8,5.4,.455,25.3,-0.4,-0.1,-0.008
.541,8.8,0.3,-3.9,-0.4,9.5,0.2,.082,Eric Piatkowski,-3.5,2.0,-0.2,6.2,1.4,14.8,5.8,.467,14.7,-0.1,0.1,.018
.000,7.3,1.6,-2.4,0.9,16.1,0.2,.500,Luke Schenscher,-3.3,6.2,0.1,9.3,0.3,13.6,11.2,.567,11.1,0.0,0.3,.095
.189,8.8,1.1,-1.4,2.7,17.0,0.3,.270,Eddie Basden,-4.0,5.7,-0.1,10.3,3.3,17.9,11.4,.471,16.1,0.0,0.2,.065
.375,11.0,2.4,-7.2,-2.1,14.3,0.0,.000,Tim Thomas,-5.1,0.0,-0.1,8.5,0.0,5.9,7.2,.406,24.0,0.0,0.0,-0.031
.000,0.0,0.0,-7.9,-4.7,17.6,0.0,.000,James Thomas,-3.1,17.8,0.0,11.7,0.0,0.0,17.7,.500,10.4,0.0,0.1,.140
.000,6.0,0.0,-5.3,3.6,15.6,0.0,.000,Randy Livingston,-9.0,5.2,-0.1,-3.0,2.3,33.3,10.4,.000,6.2,0.0,0.0,-0.045
.800,7.1,0.0,-7.1,-2.0,17.1,0.0,.400,Stephen Graham,-5.1,0.0,0.0,2.4,0.0,14.5,8.6,.425,15.5,0.0,0.0,-0.002
.000,0.0,0.0,-1.8,-2.5,0.0,0.0,.000,Randy Holcomb,0.7,10.5,0.0,8.2,0.0,0.0,5.2,1.000,4.1,0.0,0.0,.150
.208,32.8,1.5,9.3,1.4,17.1,4.3,.447,LeBron James,7.9,2.6,12.0,28.1,2.0,10.7,9.8,.568,33.6,9.5,16.3,.232
.025,22.2,0.6,-2.6,0.5,8.1,2.0,.233,Eric Snow,-3.1,1.9,0.0,8.1,1.7,20.9,5.0,.444,10.9,-0.3,2.1,.042
.006,7.4,4.6,1.8,1.0,18.1,3.1,.427,Zydrunas Ilgauskas,0.8,12.6,5.6,21.9,0.9,12.8,15.3,.576,24.6,2.2,8.7,.184
.005,4.4,1.7,-0.8,0.1,23.5,2.9,.396,Drew Gooden,-0.9,12.8,3.6,17.6,1.3,12.2,18.1,.552,18.6,0.7,6.6,.145
.756,12.6,0.0,-1.1,-1.6,6.8,1.1,.102,Damon Jones,0.6,0.8,2.2,9.3,0.9,9.7,3.8,.538,12.6,0.5,3.4,.077
.589,4.8,1.5,-0.7,-0.3,22.3,2.8,.183,Donyell Marshall,-0.4,5.9,1.4,13.4,1.5,11.0,14.0,.517,18.2,0.7,4.2,.097
.162,17.5,1.3,-0.3,0.8,12.6,1.5,.412,Larry Hughes,-1.1,2.4,0.3,14.0,2.2,15.2,7.4,.504,23.6,0.6,1.8,.067
.205,12.6,0.5,-1.1,-0.3,6.1,0.9,.328,Ronald Murray,-0.8,1.7,0.5,11.9,2.0,13.4,3.9,.520,18.9,0.2,1.3,.062
.453,4.9,0.6,-4.0,-1.3,9.4,0.6,.231,Sasha Pavlovic,-2.7,2.3,-0.1,6.9,1.2,15.2,5.8,.516,15.7,-0.4,0.5,.030
.007,4.0,1.9,-0.6,1.2,24.8,1.3,.793,Anderson Varejao,-1.9,11.9,1.1,14.8,2.2,11.8,18.3,.541,14.0,0.3,2.3,.146
.000,2.9,1.7,-2.4,-0.3,17.3,0.6,.538,Alan Henderson,-2.2,13.3,0.7,12.2,0.9,16.3,15.3,.564,11.7,-0.1,1.3,.116
.228,3.7,2.2,-4.5,0.6,11.9,0.3,.281,Ira Newble,-5.1,7.0,-0.3,4.0,0.8,15.8,9.4,.375,10.0,-0.2,0.1,.009
.424,12.4,0.5,-4.2,-0.9,9.1,0.3,.388,Luke Jackson,-3.3,6.0,-0.3,7.9,1.9,23.8,7.5,.482,19.2,-0.2,0.0,-0.003
.237,11.2,0.3,-7.3,-0.4,10.3,0.2,.203,Mike Wilks,-7.0,2.9,-0.6,2.0,1.8,18.9,6.6,.327,15.1,-0.3,-0.4,-0.075
.030,4.2,1.3,-6.4,-0.8,13.3,0.1,.273,Stephen Graham,-5.6,4.0,-0.1,6.7,1.4,15.9,8.6,.487,17.4,-0.1,0.1,.025
.000,0.0,0.0,-10.1,-4.3,20.8,0.1,1.231,Zendon Hamilton,-5.8,7.7,0.0,18.2,3.5,23.0,14.2,.624,26.2,-0.1,0.1,.108
.000,0.0,0.0,0.1,6.8,39.8,0.0,.000,Martynas Andriuskevicius,-6.8,13.0,0.0,15.5,11.9,0.0,26.3,.000,5.1,0.0,0.0,.155
.173,14.7,2.1,5.7,-0.1,23.4,4.3,.382,Dirk Nowitzki,5.8,4.6,13.5,28.1,1.0,7.9,14.2,.589,30.0,6.0,17.7,.275
.379,19.6,0.7,2.9,-1.7,5.4,2.3,.191,Jason Terry,4.6,1.4,7.4,18.4,2.0,10.2,3.4,.575,22.2,3.5,9.6,.165
.000,4.0,4.2,1.0,1.7,22.4,2.9,.620,Erick Dampier,-0.8,17.3,1.9,13.9,0.8,20.7,19.9,.531,13.4,1.4,4.8,.119
.085,10.4,1.0,2.3,0.1,15.3,2.3,.359,Josh Howard,2.2,7.9,4.4,19.3,1.9,8.4,11.7,.536,22.9,2.0,6.7,.168
.037,16.2,0.6,1.4,0.4,9.6,1.7,.357,Marquis Daniels,0.9,5.6,2.4,14.9,2.1,14.4,7.6,.535,18.3,1.5,4.2,.114
.216,18.0,0.5,-1.8,-1.8,9.4,1.2,.367,Jerry Stackhouse,0.0,2.6,1.2,14.5,1.3,14.7,6.0,.511,25.2,0.1,2.4,.076
.013,2.2,7.4,3.4,4.8,17.9,2.7,.468,DeSagana Diop,-1.4,11.8,1.3,11.5,1.6,16.2,14.9,.512,6.9,2.1,4.1,.130
.052,23.4,1.0,0.6,-0.4,9.2,1.4,.583,Devin Harris,1.0,2.5,2.3,17.4,2.3,14.2,5.9,.544,21.7,0.8,3.7,.139
.010,10.8,0.6,2.3,2.2,14.4,1.5,.260,Adrian Griffin,0.2,7.4,1.4,11.6,2.2,14.6,11.0,.521,10.0,1.4,2.9,.113
.351,5.7,0.8,-1.5,-1.6,15.0,1.2,.292,Keith Van Horn,0.1,6.1,1.1,13.8,1.6,14.0,10.6,.540,21.8,0.1,2.3,.101
.375,20.6,0.4,-2.9,0.2,12.0,0.7,.328,Darrell Armstrong,-3.1,3.6,-0.7,7.3,2.4,28.4,7.8,.444,15.4,-0.1,0.0,.003
.000,3.2,0.7,-3.6,-1.1,14.6,0.4,.556,Josh Powell,-2.5,8.0,0.3,9.2,0.9,17.9,11.4,.546,13.4,-0.2,0.7,.079
.050,6.5,2.2,-3.5,0.2,11.3,0.3,.483,Rawle Marshall,-3.7,4.1,-0.1,10.1,1.8,17.1,7.7,.488,17.0,-0.1,0.2,.043
.017,1.4,8.1,-2.2,2.0,18.4,0.4,.333,Didier Ilunga-Mbenga,-4.2,9.8,0.0,13.4,1.4,18.9,14.2,.538,16.7,0.0,0.5,.092
.038,10.9,0.4,-1.6,1.3,7.0,0.2,.462,Doug Christie,-2.9,1.3,-0.1,6.8,2.7,16.1,4.2,.416,9.4,0.0,0.1,.035
.000,0.0,4.2,-19.8,-3.1,45.9,0.0,3.000,Pavel Podkolzin,-16.7,0.0,-0.1,2.3,0.0,30.1,23.4,.323,17.2,-0.1,-0.1,-0.135
.097,14.3,1.1,1.5,-1.6,10.7,2.6,.451,Carmelo Anthony,3.0,4.9,6.8,22.0,1.5,10.4,7.8,.563,32.0,2.6,9.4,.153
.031,36.2,0.5,0.5,-0.2,10.2,2.6,.486,Andre Miller,0.7,3.7,3.6,16.4,1.8,19.5,7.0,.532,20.0,1.8,6.2,.101
.017,10.2,7.5,3.8,6.0,33.3,4.5,.240,Marcus Camby,-2.2,8.4,1.0,19.9,2.2,11.4,21.0,.499,19.5,2.7,5.5,.141
.583,10.8,0.9,1.7,1.1,11.7,2.0,.132,Greg Buckner,0.6,2.1,1.7,11.4,2.5,10.5,6.9,.556,12.6,1.6,3.8,.103
.018,4.4,2.1,-0.6,1.9,17.6,2.0,.261,Francisco Elson,-2.5,7.4,0.8,10.1,1.7,17.0,12.5,.556,10.8,0.6,2.9,.087
.037,8.8,2.5,-0.2,0.6,19.4,2.0,.283,Kenyon Martin,-0.8,7.1,1.8,16.7,1.4,9.6,13.3,.533,21.6,0.7,3.8,.117
.271,25.0,0.2,-2.1,-3.2,4.5,0.9,.263,Earl Boykins,1.1,1.6,2.0,15.7,1.6,10.1,3.1,.513,23.8,0.0,2.9,.090
.040,5.2,1.8,-0.3,1.6,15.7,1.8,.379,Eduardo Najera,-1.9,10.4,1.0,10.9,1.9,13.3,13.1,.494,12.5,0.6,2.7,.090
.610,25.3,0.5,-0.5,-1.6,8.2,0.8,.209,Earl Watson,1.1,2.1,0.8,12.8,1.9,19.6,5.2,.563,17.6,0.4,1.6,.080
.523,9.5,2.1,-1.2,-0.8,9.6,0.8,.137,DerMarr Johnson,-0.4,2.4,0.5,11.7,1.4,12.4,6.1,.545,17.9,0.2,1.3,.070
.023,15.6,0.9,0.1,0.1,7.1,0.7,.438,Ruben Patterson,0.0,7.2,0.4,15.4,2.4,18.2,7.1,.563,22.7,0.4,1.1,.071
.000,3.5,0.6,-4.9,0.4,32.3,1.0,1.021,Reggie Evans,-5.4,11.1,-0.4,9.2,1.4,24.2,21.8,.490,13.4,-0.4,0.6,.048
.075,4.6,1.9,-4.3,-1.7,17.4,0.6,.468,Linas Kleiza,-2.5,8.7,0.6,13.2,1.0,7.1,13.1,.510,19.4,-0.3,1.2,.111
.442,23.4,0.5,-4.8,-2.8,7.0,0.2,.279,Howard Eisley,-2.0,0.8,0.0,10.0,1.4,15.7,3.9,.476,18.2,-0.2,0.2,.036
.340,12.7,0.6,-4.2,-1.7,12.6,0.2,.126,Voshon Lenard,-2.5,1.0,-0.2,10.1,1.7,9.2,6.9,.455,22.5,-0.1,0.0,.005
.000,29.3,0.0,-6.9,0.0,7.0,0.0,.615,Julius Hodge,-6.9,17.9,-0.2,4.2,3.1,32.6,12.4,.393,33.3,0.0,-0.2,-0.219
.000,0.0,0.0,-47.7,-3.8,0.0,0.0,.000,Nene Hilario,-43.9,0.0,-0.1,-54.4,0.0,66.7,0.0,.000,44.8,0.0,-0.1,-1.312
,43.2,0.0,-3.9,0.9,38.5,0.0,,Bryon Russell,-4.8,0.0,0.0,16.4,0.0,,19.5,,0.0,0.0,0.0,.194
1.000,0.0,0.0,-22.6,-7.7,0.0,0.0,.000,Charles Smith,-14.9,0.0,0.0,-28.1,0.0,0.0,0.0,.000,22.4,0.0,0.0,-0.511
.420,39.3,0.2,4.7,-2.2,8.7,2.8,.514,Chauncey Billups,6.9,1.6,12.7,23.4,1.3,12.0,5.1,.602,22.9,4.9,15.5,.254
.183,10.8,1.0,0.4,0.0,10.0,3.0,.238,Tayshaun Prince,0.4,4.2,4.0,14.8,1.2,7.6,7.1,.524,19.6,1.8,7.0,.115
.009,8.2,4.6,5.8,6.4,25.9,6.9,.637,Ben Wallace,-0.6,12.2,3.3,17.5,2.8,12.9,19.0,.501,11.2,5.7,10.1,.168
.091,18.6,0.4,0.2,-1.8,7.3,2.4,.229,Richard Hamilton,1.9,3.5,5.3,18.2,1.0,10.6,5.4,.553,27.4,1.5,7.6,.130
.407,11.2,3.4,3.5,2.0,19.8,4.9,.172,Rasheed Wallace,1.5,3.8,4.0,17.6,1.6,6.9,11.7,.527,21.1,3.9,8.9,.154
.004,8.8,2.0,0.0,1.2,19.4,2.8,.218,Antonio McDyess,-1.2,10.6,1.9,15.5,1.5,11.0,15.0,.520,18.9,0.9,4.6,.128
.340,8.5,1.0,0.6,-0.1,9.2,1.4,.191,Maurice Evans,0.7,7.8,1.8,14.0,2.0,9.5,8.5,.545,17.0,0.8,3.2,.135
.265,9.7,1.5,-3.1,-0.1,14.1,1.0,.296,Carlos Delfino,-2.9,4.5,0.0,10.6,1.6,12.4,9.3,.483,19.1,-0.2,1.0,.067
.038,39.3,0.4,-4.0,-1.4,9.2,0.7,.369,Carlos Arroyo,-2.6,4.7,0.3,12.5,1.8,19.8,6.9,.433,18.0,-0.3,1.0,.079
.294,15.5,0.2,-0.7,-1.3,12.1,0.5,.156,Tony Delk,0.6,4.0,0.4,16.1,1.9,10.0,8.0,.526,23.9,0.1,0.9,.111
.430,27.1,0.2,-1.7,0.0,10.2,0.5,.040,Lindsey Hunter,-1.7,3.3,0.0,10.5,3.0,16.4,6.7,.427,16.4,0.0,0.5,.066
.042,4.8,3.7,-2.7,1.3,21.6,0.3,.625,Dale Davis,-4.0,13.9,0.1,9.9,0.0,11.6,17.7,.425,9.2,0.0,0.4,.108
.000,3.1,2.3,-9.8,-2.1,12.1,0.2,.778,Jason Maxiell,-7.7,8.9,-0.4,8.0,1.4,13.2,10.5,.414,24.9,-0.3,-0.2,-0.054
.061,10.2,7.8,-1.8,4.2,15.5,0.3,.242,Darko Milicic,-6.0,8.4,-0.2,10.1,1.2,29.1,11.9,.507,17.5,0.0,0.0,.016
.300,13.4,3.7,2.5,-1.4,3.1,0.0,.400,Amir Johnson,3.8,9.0,0.1,20.3,0.0,25.4,6.1,.850,19.2,0.0,0.2,.208
.313,17.9,0.0,-12.3,-1.9,13.7,0.0,.000,Alex Acker,-10.4,3.4,-0.2,-2.4,1.6,20.0,8.5,.281,27.2,-0.1,-0.2,-0.230
.000,9.7,4.3,-7.4,0.5,21.2,0.1,.000,Kelvin Cato,-7.9,3.5,-0.1,7.7,0.0,14.3,12.2,.417,19.6,0.0,0.0,-0.013
.332,15.6,1.0,2.8,-0.5,13.2,2.8,.285,Jason Richardson,3.2,4.0,4.5,19.2,1.7,9.4,8.5,.538,27.6,3.5,7.3,.122
.333,22.6,0.2,0.5,-0.5,7.7,2.4,.330,Derek Fisher,1.0,1.5,3.4,14.8,2.5,13.3,4.5,.536,20.2,1.6,5.8,.107
.319,15.0,0.9,-0.3,0.4,14.2,2.3,.309,Mike Dunleavy,-0.7,3.3,1.9,12.5,1.2,11.5,8.6,.503,18.1,1.1,4.2,.077
.216,6.7,0.8,-0.7,0.1,24.9,3.0,.381,Troy Murphy,-0.7,8.4,3.5,15.9,1.0,9.9,16.5,.529,19.2,0.8,6.5,.125
