College,Experience,Height,Name,Position,Weight,team
Duke,7,6-5,Gerald Henderson,SG,215,Philadelphia 76ers
Bowling Green,1,6-10,Richaun Holmes,C,240,Philadelphia 76ers
,8,6-9,Ersan İlyasova,PF,235,Philadelphia 76ers
LA-Lafayette,R,6-9,Shawn Long,C,255,Philadelphia 76ers
,R,6-7,Timothé Luwawu-Cabarrot,SF,210,Philadelphia 76ers
Duquesne Arizona,1,6-1,T.J. McConnell,PG,190,Philadelphia 76ers
Kentucky,2,6-10,Nerlens Noel,C,220,Philadelphia 76ers
Duke,1,6-10,Jahlil Okafor,C,275,Philadelphia 76ers
Kentucky,R,6-9,Alex Poythress,PF,235,Philadelphia 76ers
Stanford,R,6-2,Chasson Randle,PG,185,Philadelphia 76ers
,4,6-3,Sergio Rodríguez,PG,176,Philadelphia 76ers
,R,6-10,Dario Šarić,PF,225,Philadelphia 76ers
,6,6-11,Tiago Splitter,C,245,Philadelphia 76ers
Michigan,2,6-6,Nik Stauskas,SG,205,Philadelphia 76ers
Georgetown,3,6-8,Hollis Thompson,SG,206,Philadelphia 76ers
,13,6-3,Leandro Barbosa,SG,194,Phoenix Suns
,R,7-0,Dragan Bender,PF,225,Phoenix Suns
Kentucky,6,6-1,Eric Bledsoe,PG,205,Phoenix Suns
Kentucky,1,6-5,Devin Booker,SG,210,Phoenix Suns
,15,7-0,Tyson Chandler,C,240,Phoenix Suns
Washington,R,6-9,Marquese Chriss,PF,240,Phoenix Suns
Boston College,9,6-6,Jared Dudley,PF,237,Phoenix Suns
Virginia Tech,1,6-7,Jarell Eddie,SF,218,Phoenix Suns
Vanderbilt,4,6-4,John Jenkins,SG,215,Phoenix Suns
UNLV,R,6-6,Derrick Jones,SF,210,Phoenix Suns
Kentucky,5,6-2,Brandon Knight,SG,195,Phoenix Suns
Maryland,3,7-0,Alex Len,C,250,Phoenix Suns
LA-Lafayette University of Alabama at Birmingham,2,6-6,Elijah Millsap,SG,225,Phoenix Suns
Nicholls State University Utah Valley State College,11,6-2,Ronnie Price,PG,190,Phoenix Suns
Texas,5,6-5,P.J. Tucker,SF,245,Phoenix Suns
Kentucky,R,5-10,Tyler Ulis,PG,160,Phoenix Suns
NC State,2,6-8,T.J. Warren,SF,215,Phoenix Suns
UC Santa Barbara,1,6-8,Alan Williams,C,265,Phoenix Suns
Wake Forest,6,6-8,Al-Farouq Aminu,PF,220,Portland Trail Blazers
Notre Dame,1,6-5,Pat Connaughton,SG,209,Portland Trail Blazers
California,3,6-5,Allen Crabbe,SG,212,Portland Trail Blazers
UNC,6,6-9,Ed Davis,PF,225,Portland Trail Blazers
St. John's,4,6-7,Maurice Harkless,SF,220,Portland Trail Blazers
Maryland,R,6-8,Jake Layman,SF,209,Portland Trail Blazers
Illinois,4,7-0,Meyers Leonard,PF,260,Portland Trail Blazers
Weber State,4,6-2,Damian Lillard,PG,195,Portland Trail Blazers
Lehigh,3,6-3,CJ McCollum,SG,197,Portland Trail Blazers
UConn,2,6-0,Shabazz Napier,PG,175,Portland Trail Blazers
,2,7-0,Jusuf Nurkić,C,280,Portland Trail Blazers
Duke,3,6-11,Mason Plumlee,C,238,Portland Trail Blazers
LSU,R,6-6,Tim Quarterman,SG,195,Portland Trail Blazers
Ohio State,6,6-6,Evan Turner,SF,220,Portland Trail Blazers
Indiana,2,6-10,Noah Vonleh,PF,257,Portland Trail Blazers
UCLA,9,6-5,Arron Afflalo,SG,210,Sacramento Kings
UCLA,13,6-7,Matt Barnes,SF,226,Sacramento Kings
,7,6-9,Omri Casspi,PF,225,Sacramento Kings
Kentucky,1,7-0,Willie Cauley-Stein,C,240,Sacramento Kings
UCLA,7,6-0,Darren Collison,PG,175,Sacramento Kings
Kentucky,6,6-10,DeMarcus Cousins,C,270,Sacramento Kings
Memphis,7,6-6,Tyreke Evans,SF,220,Sacramento Kings
UCLA,9,6-2,Jordan Farmar,PG,180,Sacramento Kings
Saint Joseph's,2,6-1,Langston Galloway,PG,200,Sacramento Kings
UConn,10,6-8,Rudy Gay,SF,230,Sacramento Kings
Oklahoma,R,6-4,Buddy Hield,SG,220,Sacramento Kings
Ohio State,8,7-0,Kosta Koufos,C,245,Sacramento Kings
Kentucky,R,6-10,Skal Labissière,PF,216,Sacramento Kings
UNC,7,5-11,Ty Lawson,PG,195,Sacramento Kings
Kansas,3,6-3,Ben McLemore,SG,195,Sacramento Kings
,R,7-1,Georgios Papagiannis,C,240,Sacramento Kings
Syracuse,R,6-6,Malachi Richardson,SG,205,Sacramento Kings
LSU,6,6-5,Garrett Temple,SG,195,Sacramento Kings
Creighton,8,6-8,Anthony Tolliver,PF,240,Sacramento Kings
Texas,10,6-11,LaMarcus Aldridge,PF,260,San Antonio Spurs
UCLA,2,6-9,Kyle Anderson,SF,230,San Antonio Spurs
UNLV,9,6-9,Joel Anthony,C,245,San Antonio Spurs
,R,6-10,Dāvis Bertāns,PF,225,San Antonio Spurs
USC,3,7-0,Dewayne Dedmon,C,245,San Antonio Spurs
Michigan State,R,6-2,Bryn Forbes,SG,190,San Antonio Spurs
,15,7-0,Pau Gasol,C,250,San Antonio Spurs
,14,6-6,Manu Ginóbili,SG,205,San Antonio Spurs
UNC,7,6-6,Danny Green,SG,215,San Antonio Spurs
,R,6-4,Nicolás Laprovíttola,PG,180,San Antonio Spurs
Florida,11,6-9,David Lee,PF,245,San Antonio Spurs
San Diego State,5,6-7,Kawhi Leonard,SF,230,San Antonio Spurs
Saint Mary's,7,6-1,Patty Mills,PG,180,San Antonio Spurs
Washington,R,6-4,Dejounte Murray,PG,170,San Antonio Spurs
,15,6-2,Tony Parker,PG,185,San Antonio Spurs
Houston,1,6-6,Jonathon Simmons,SG,195,San Antonio Spurs
,2,6-9,Bruno Caboclo,SF,218,Toronto Raptors
Vanderbilt Missouri,7,6-6,DeMarre Carroll,SF,215,Toronto Raptors
USC,7,6-6,DeMar DeRozan,SG,220,Toronto Raptors
,7,7-0,Serge Ibaka,PF,235,Toronto Raptors
Texas,5,6-3,Cory Joseph,PG,200,Toronto Raptors
Villanova,10,6-0,Kyle Lowry,PG,196,Toronto Raptors
,2,7-0,Lucas Nogueira,C,241,Toronto Raptors
Kentucky,6,6-8,Patrick Patterson,PF,230,Toronto Raptors
Utah,R,7-1,Jakob Poeltl,C,230,Toronto Raptors
UCLA,1,6-3,Norman Powell,SG,215,Toronto Raptors
Washington,4,6-6,Terrence Ross,SF,206,Toronto Raptors
New Mexico State,R,6-9,Pascal Siakam,PF,230,Toronto Raptors
Ohio State,4,6-9,Jared Sullinger,PF,260,Toronto Raptors
Texas,5,6-5,P.J. Tucker,SF,245,Toronto Raptors
,4,6-11,Jonas Valančiūnas,C,265,Toronto Raptors
Wichita State,R,6-1,Fred VanVleet,PG,195,Toronto Raptors
Utah,1,6-5,Delon Wright,PG,183,Toronto Raptors
Weber State,R,6-9,Joel Bolomboy,PF,235,Utah Jazz
Colorado,5,6-6,Alec Burks,SG,214,Utah Jazz
,13,6-8,Boris Diaw,PF,250,Utah Jazz
,1,6-5,Dante Exum,PG,190,Utah Jazz
Georgia Tech,6,6-9,Derrick Favors,PF,265,Utah Jazz
,3,7-1,Rudy Gobert,C,245,Utah Jazz
Butler,6,6-7,Gordon Hayward,SF,207,Utah Jazz
IUPUI,8,6-3,George Hill,PG,188,Utah Jazz
Mississippi State Duke,2,6-8,Rodney Hood,SG,208,Utah Jazz
,2,6-7,Joe Ingles,SF,226,Utah Jazz
Arkansas,15,6-7,Joe Johnson,SF,240,Utah Jazz
Kentucky,1,6-9,Trey Lyles,PF,234,Utah Jazz
Butler,5,6-3,Shelvin Mack,PG,203,Utah Jazz
,1,6-1,Raul Neto,PG,179,Utah Jazz
Kansas,3,7-0,Jeff Withey,C,231,Utah Jazz
Florida,4,6-3,Bradley Beal,SG,207,Washington Wizards
,2,6-8,Bojan Bogdanović,SF,216,Washington Wizards
Michigan,3,6-0,Trey Burke,PG,175,Washington Wizards
,9,6-11,Marcin Gortat,C,240,Washington Wizards
Texas A&M,R,6-6,Danuel House,SG,215,Washington Wizards
,7,6-1,Brandon Jennings,PG,170,Washington Wizards
Miami (FL),R,6-5,Sheldon Mac,SG,200,Washington Wizards
,8,6-11,Ian Mahinmi,C,262,Washington Wizards
Syracuse,1,6-11,Chris McCullough,PF,200,Washington Wizards
Kansas,5,6-8,Markieff Morris,PF,245,Washington Wizards
St. Bonaventure,4,6-9,Andrew Nicholson,PF,250,Washington Wizards
Villanova,R,6-11,Daniel Ochefu,C,245,Washington Wizards
Kansas,1,6-7,Kelly Oubre,SF,205,Washington Wizards
Georgetown,3,6-8,Otto Porter,SF,198,Washington Wizards
,R,6-7,Tomáš Satoranský,SG,198,Washington Wizards
Colorado State,8,7-0,Jason Smith,C,240,Washington Wizards
LSU,7,6-4,Marcus Thornton,SG,205,Washington Wizards
Kentucky,6,6-4,John Wall,PG,210,Washington Wizards
